,targetname,datetime_jd,datetime_str,M1,x,k1,y,z,vx,vy,vz,lighttime,range,range_rate
868,Catalina (C/2013 US10),2457386.702586805,A.D. 2015-Dec-30 04:51:43.5000,8.4,-0.8835176508351065,6.5,0.6154465067423952,0.4265395344850497,0.002997108239015781,0.01929748143423162,0.01139023339778484,0.006688922524751941,1.158151033534627,0.01216331372184226
869,Catalina (C/2013 US10),2457387.702586805,A.D. 2015-Dec-31 04:51:43.5000,8.4,-0.8804373674227661,6.5,0.6346853796197888,0.4378892099561617,0.003162495149663946,0.01918027759915914,0.0113091877753737,0.006759435436132703,1.170359965674441,0.01225369509039703
870,Catalina (C/2013 US10),2457388.702586805,A.D. 2016-Jan-01 04:51:43.5000,8.4,-0.8771945566821777,6.5,0.6538071082325957,0.4491580603575208,0.003322193536670164,0.01906321229316758,0.01122859291558166,0.00683045573920753,1.182656749962745,0.0123390549551886
871,Catalina (C/2013 US10),2457389.702586805,A.D. 2016-Jan-02 04:51:43.5000,8.4,-0.8737948156588687,6.5,0.6728118875736826,0.460346564431751,0.003476385896026207,0.01894639676466956,0.01114850380030168,0.006901955065045073,1.195036474471342,0.01241961123100352
872,Catalina (C/2013 US10),2457390.702586805,A.D. 2016-Jan-03 04:51:43.5000,8.4,-0.8702435603537384,6.5,0.69170001895274,0.471455253037098,0.003625251752780183,0.01882993250408582,0.01106896974638774,0.006973906281798406,1.207494441466562,0.0124955743827314
873,Catalina (C/2013 US10),2457391.702586805,A.D. 2016-Jan-04 04:51:43.5000,8.4,-0.8665460288868475,6.5,0.7104719005502195,0.4824847036819762,0.003768967286900139,0.01871391186399956,0.01099003480187417,0.007046283451566502,1.220026159940061,0.01256714739532097
874,Catalina (C/2013 US10),2457392.702586805,A.D. 2016-Jan-05 04:51:43.5000,8.4,-0.8627072850018936,6.5,0.7291280185799679,0.4934355354467488,0.003907705024839901,0.01859841865607362,0.01091173812410339,0.007119061787223297,1.232627338133999,0.01263452579135027
875,Catalina (C/2013 US10),2457393.702586805,A.D. 2016-Jan-06 04:51:43.5000,8.4,-0.8587322218491823,6.5,0.7476689390364571,0.5043084042743509,0.004041633589867919,0.01848352872309869,0.01083411433922609,0.007192217609468481,1.245293876104623,0.01269789768911864
876,Catalina (C/2013 US10),2457394.702586805,A.D. 2016-Jan-07 04:51:43.5000,8.4,-0.8546255659915878,6.5,0.7660953000011538,0.5151039986109908,0.004170917504729029,0.01836931048508662,0.01075719388283242,0.007265728304315299,1.258021858361504,0.01275744389488367
877,Catalina (C/2013 US10),2457395.702586805,A.D. 2016-Jan-08 04:51:43.5000,8.4,-0.8503918815841749,6.5,0.7844078044817282,0.525823035378036,0.004295717040715317,0.0182558254587892,0.01068100332171561,0.007339572281195802,1.270807546613684,0.0128133380235432
878,Catalina (C/2013 US10),2457396.702586805,A.D. 2016-Jan-09 04:51:43.5000,8.4,-0.8460355746838287,6.5,0.8026072137573896,0.5364662562563093,0.00441618810771714,0.01814312875041921,0.01060556565696792,0.007413728931832932,1.283647372648601,0.01286574664270066
879,Catalina (C/2013 US10),2457397.702586805,A.D. 2016-Jan-10 04:51:43.5000,8.4,-0.8415608976504265,6.5,0.8206943412035733,0.5470344242642861,0.004532482180293838,0.01803126952167849,0.01053090060876642,0.007488178590001255,1.296537931364878,0.01291482943564879
880,Catalina (C/2013 US10),2457398.702586805,A.D. 2016-Jan-11 04:51:43.5000,8.4,-0.8369719536058313,6.5,0.8386700465694553,0.5575283206121229,0.00464474625524609,0.01792029142946837,0.01045702488333173,0.007562902492274159,1.309475973975906,0.01296073937936119
881,Catalina (C/2013 US10),2457399.702586805,A.D. 2016-Jan-12 04:51:43.5000,8.4,-0.8322727009212887,6.5,0.8565352306822557,0.5679487418139656,0.004753122836582941,0.01781023303986246,0.01038395242263676,0.007637882739834031,1.322458401397484,0.01300362293408251
882,Catalina (C/2013 US10),2457400.702586805,A.D. 2016-Jan-13 04:51:43.5000,8.4,-0.8274669577077267,6.5,0.8742908305529481,0.5782964970416109,0.004857749944160416,0.01770112821708532,0.01031169463751445,0.007713102261403715,1.335482257829599,0.01304362024156555
883,Catalina (C/2013 US10),2457401.702586805,A.D. 2016-Jan-14 04:51:43.5000,8.4,-0.8225584062869996,6.5,0.8919378148588016,0.5885724057032649,0.004958761142618604,0.01759300648834246,0.0102402606248641,0.007788544777341639,1.348544724539691,0.01308086532940504
884,Catalina (C/2013 US10),2457402.702586805,A.D. 2016-Jan-15 04:51:43.5000,8.4,-0.8175505976253237,6.5,0.9094771797790612,0.5987772952318607,0.005056285587583733,0.01748589338543259,0.01016965736969064,0.007864194764929321,1.361643113852371,0.01311548631927464
885,Catalina (C/2013 US10),2457403.702586805,A.D. 2016-Jan-16 04:51:43.5000,8.4,-0.8124469557130296,6.5,0.9269099451610346,0.6089119990681489,0.00515044808640333,0.01737981076410799,0.0100998899327342,0.00794003742486823,1.374774863348531,0.01314760563718514
886,Catalina (C/2013 US10),2457404.702586805,A.D. 2016-Jan-17 04:51:43.5000,8.4,-0.8072507818773329,6.5,0.944237150994831,0.6189773548245311,0.005241369170989497,0.01727477710218595,0.01003096162445933,0.008016058648992875,1.387937530275039,0.01317734022415239
887,Catalina (C/2013 US10),2457405.702586805,A.D. 2016-Jan-18 04:51:43.5000,8.4,-0.8019652590171237,6.5,0.9614598541760082,0.6289742026163854,0.005329165180603771,0.01717080777742917,0.009962874166178614,0.008092244989198508,1.401128786164738,0.01320480174591719
888,Catalina (C/2013 US10),2457406.702586805,A.D. 2016-Jan-19 04:51:43.5000,8.4,-0.7965934557508011,6.5,0.9785791255364127,0.6389033835484063,0.005413948352683937,0.01706791532621457,0.009895627839079504,0.008168583627574473,1.414346411665196,0.01323009680056298
889,Catalina (C/2013 US10),2457407.702586805,A.D. 2016-Jan-20 04:51:43.5000,8.4,-0.7911383304699622,6.5,0.9955960471245078,0.6487657383442353,0.005495826920047821,0.01696610968402268,0.009829221621913327,0.008245062347728259,1.427588291573619,0.01325332712308065
890,Catalina (C/2013 US10),2457408.702586805,A.D. 2016-Jan-21 04:51:43.5000,8.4,-0.7856027352933135,6.5,1.01251170971753,0.6585621061084239,0.00557490521302094,0.0168653984087591,0.009763653318084233,0.008321669507280286,1.440852410074472,0.01327458978609145
891,Catalina (C/2013 US10),2457409.702586805,A.D. 2016-Jan-22 04:51:43.5000,8.4,-0.7799894199165239,6.5,1.029327210548797,0.6682933232104814,0.005651283765232698,0.01676578688791788,0.009698919672849873,0.008398394011505297,1.454136846175625,0.01329397739609591
892,Catalina (C/2013 US10),2457410.702586805,A.D. 2016-Jan-23 04:51:43.5000,8.4,-0.7743010353549038,6.5,1.046043651234519,0.6779602222814648,0.00572505942199768,0.01666727853056841,0.009635016481313095,0.008475225288093049,1.467439769338303,0.0133115782847443
893,Catalina (C/2013 US10),2457411.702586805,A.D. 2016-Jan-24 04:51:43.5000,8.4,-0.7685401375768053,6.5,1.062662135885398,0.6875636313142249,0.005796325450352349,0.01656987494512055,0.009571938687848901,0.008552153262998324,1.480759435295651,0.01332747669473823
894,Catalina (C/2013 US10),2457412.702586805,A.D. 2016-Jan-25 04:51:43.5000,8.4,-0.7627091910264934,6.5,1.079183769389275,0.6971043728590507,0.005865171649949223,0.01647357610378966,0.009509680477570568,0.008629168337348421,1.494094182054378,0.01334175296007264
895,Catalina (C/2013 US10),2457413.702586805,A.D. 2016-Jan-26 04:51:43.5000,8.4,-0.7568105720359838,6.5,1.095609655851954,0.7065832633070385,0.005931684464130955,0.0163783804946427,0.009448235360403078,0.008706261365374763,1.507442426073744,0.01335448368040936
896,Catalina (C/2013 US10),2457414.702586805,A.D. 2016-Jan-27 04:51:43.5000,8.4,-0.7508465721259601,6.5,1.111940897184225,0.716001112254058,0.005995947090603591,0.01628428526206307,0.009387596248291625,0.00878342363333429,1.520802658615907,0.01336574188944553
897,Catalina (C/2013 US10),2457415.702586805,A.D. 2016-Jan-28 04:51:43.5000,8.4,-0.7448194011964265,6.5,1.128178591823876,0.7253587219387033,0.006058039591220172,0.01619128633642861,0.009327755526039271,0.00886064683938576,1.534173442261616,0.01337559721720016
898,Catalina (C/2013 US10),2457416.702586805,A.D. 2016-Jan-29 04:51:43.5000,8.4,-0.7387311906081975,6.5,1.144323833582323,0.7346568867480876,0.006118039000459567,0.01609937855374985,0.00926870511623445,0.008937923074385694,1.547553407585128,0.01338411604619383
899,Catalina (C/2013 US10),2457417.702586805,A.D. 2016-Jan-30 04:51:43.5000,8.4,-0.732583996156707,6.5,1.160377710606137,0.743896392785793,0.006176019432253607,0.01600855576597232,0.009210436538697667,0.009015244803568728,1.560941249982262,0.01339136166153916
900,Catalina (C/2013 US10),2457418.702586805,A.D. 2016-Jan-31 04:51:43.5000,8.4,-0.726379800939941,6.5,1.176341304444492,0.753078017496693,0.006232052184873064,0.01591881094260176,0.009152940964850732,0.009092604849077365,1.574335726645517,0.01339739439499692
901,Catalina (C/2013 US10),2457419.702586805,A.D. 2016-Feb-01 04:51:43.5000,8.4,-0.7201205181225543,6.5,1.192215689214153,0.7622025293437652,0.006286205843635068,0.01583013626427065,0.009096209267385,0.009169996373306488,1.587735653680268,0.01340227176308284
902,Catalina (C/2013 US10),2457420.702586805,A.D. 2016-Feb-02 04:51:43.5000,8.4,-0.7138079935984516,6.5,1.208001930854249,0.771270687532369,0.006338546381239113,0.0157425232088238,0.009040232065581523,0.009247412863028617,1.601139903356135,0.01340604859933518
903,Catalina (C/2013 US10),2457421.702586805,A.D. 2016-Feb-03 04:51:43.5000,8.4,-0.7074440085542828,6.5,1.223701086463611,0.7802832417778083,0.006389137255579776,0.01565596263046479,0.00898499976661414,0.009324848114266489,1.614547401487754,0.01340877718087444
904,Catalina (C/2013 US10),2457422.702586805,A.D. 2016-Feb-04 04:51:43.5000,8.4,-0.7010302819364389,6.5,1.239314203714005,0.7892409321123184,0.006438039504918348,0.0155704448324682,0.008930502603144352,0.009402296217880484,1.627957124939315,0.01341050734940165
905,Catalina (C/2013 US10),2457423.702586805,A.D. 2016-Feb-05 04:51:43.5000,8.4,-0.6945684728242315,6.5,1.254842320333059,0.7981444887279153,0.0064853118403279,0.01548595963393097,0.008876730667497433,0.009479751545839191,1.641368099247389,0.01341128662679578
906,Catalina (C/2013 US10),2457424.702586805,A.D. 2016-Feb-06 04:51:43.5000,8.4,-0.6880601827120185,6.5,1.27028646365114,0.8069946318518246,0.006531010735352533,0.01540249643100368,0.008823673942688839,0.00955720873814242,1.65477939635671,0.0134111603254788
907,Catalina (C/2013 US10),2457425.702586805,A.D. 2016-Feb-07 04:51:43.5000,8.4,-0.6815069577030775,6.5,1.285647650206878,0.815792071651466,0.006575190512845591,0.01532004425301362,0.008771322330552186,0.009634662690366934,1.668190132463791,0.01341017165372443
908,Catalina (C/2013 US10),2457426.702586805,A.D. 2016-Feb-08 04:51:43.5000,8.4,-0.6749102906180585,6.5,1.300926885406424,0.824537508166218,0.006617903428972058,0.01523859181386317,0.008719665677201624,0.009712108541806234,1.681599465963392,0.0134083618160903
909,Catalina (C/2013 US10),2457427.702586805,A.D. 2016-Feb-09 04:51:43.5000,8.4,-0.6682716230208533,6.5,1.316125163231886,0.8332316312633973,0.00665919975437764,0.01515812755906088,0.008668693796045153,0.009789541664176733,1.695006595493052,0.01340577010915559
910,Catalina (C/2013 US10),2457428.702586805,A.D. 2016-Feb-10 04:51:43.5000,8.4,-0.6615923471647028,6.5,1.331243465994762,0.8418751206161175,0.006699127852542138,0.01507863970871764,0.008618396488548993,0.009866957650863775,1.708410758071094,0.01340243401274672
911,Catalina (C/2013 US10),2457429.702586805,A.D. 2016-Feb-11 04:51:43.5000,8.4,-0.6548738078613504,6.5,1.346282764130468,0.8504686457008597,0.006737734255347053,0.01500011629681692,0.008568763562938429,0.009944352306681906,1.721811227323673,0.01339838927683249
912,Catalina (C/2013 US10),2457430.702586805,A.D. 2016-Feb-12 04:51:43.5000,8.4,-0.6481173042760009,6.5,1.361244016030409,0.8590128658127889,0.006775063735897912,0.0149225452070461,0.008519784851006289,0.01002172163812495,1.73520731179663,0.01339367000426845
913,Catalina (C/2013 US10),2457431.702586805,A.D. 2016-Feb-13 04:51:43.5000,8.4,-0.6413240916508114,6.5,1.37612816790826,0.8675084300969954,0.006811159378650352,0.01484591420545526,0.008471450223187071,0.01009906184408241,1.748598353348086,0.01338830872956684
914,Catalina (C/2013 US10),2457432.702586805,A.D. 2016-Feb-14 04:51:43.5000,8.4,-0.6344953829595806,6.5,1.390936153697434,0.8759559775940065,0.006846062646895986,0.01477021097019035,0.008423749602042495,0.01017636930699979,1.761983725617893,0.01338233649386522
915,Catalina (C/2013 US10),2457433.702586805,A.D. 2016-Feb-15 04:51:43.5000,8.4,-0.627632350496248,6.5,1.405668894976909,0.8843561372980453,0.006879813447669659,0.01469542311852969,0.008376672974292758,0.01025364058446124,1.775362832570224,0.01337578291626218
916,Catalina (C/2013 US10),2457434.702586805,A.D. 2016-Feb-16 04:51:43.5000,8.4,-0.6207361273997452,6.5,1.420327300922836,0.8927095282266447,0.006912450194144052,0.01462153823143596,0.008330210401517218,0.01033087240117418,1.78873510710575,0.01336867626168434
917,Catalina (C/2013 US10),2457435.702586805,A.D. 2016-Feb-17 04:51:43.5000,8.4,-0.613807809117683,6.5,1.434912268283537,0.9010167595003472,0.006944009865580861,0.01454854387581966,0.00828435202963842,0.01040806164133624,1.802100009740015,0.01336104350544329
918,Catalina (C/2013 US10),2457436.702586805,A.D. 2016-Feb-18 04:51:43.5000,8.4,-0.6068484548112771,6.5,1.4494246813757,0.9092784304313202,0.006974528064910237,0.01447642762469592,0.008239088097294258,0.01048520534136587,1.815457027344776,0.01335291039463637
919,Catalina (C/2013 US10),2457437.702586805,A.D. 2016-Feb-19 04:51:43.5000,8.4,-0.5998590887038523,6.5,1.463865412099751,0.9174951306198328,0.007004039074011684,0.01440517707540253,0.0081944089431947,0.01056230068297876,1.828805671949235,0.01334430150653938
920,Catalina (C/2013 US10),2457438.702586805,A.D. 2016-Feb-20 04:51:43.5000,8.4,-0.5928407013751809,6.5,1.478235319972528,0.9256674400576154,0.007032575906770606,0.01433477986603446,0.008150305012551701,0.01063934498659325,1.84214547959821,0.01333524030413416
921,Catalina (C/2013 US10),2457439.702586805,A.D. 2016-Feb-21 04:51:43.5000,8.4,-0.585794251003848,6.5,1.492535252175577,0.9337959292372213,0.007060170359985077,0.01426522369023831,0.008106766862663862,0.01071633570504847,1.855476009264463,0.01332574918890819
922,Catalina (C/2013 US10),2457440.702586805,A.D. 2016-Feb-22 04:51:43.5000,8.4,-0.5787206645597537,6.5,1.506766043617458,0.9418811592665823,0.007086853062197274,0.01419649631049951,0.008063785167730675,0.01079327041761978,1.868796841812521,0.01331584955105802
923,Catalina (C/2013 US10),2457441.702586805,A.D. 2016-Feb-23 04:51:43.5000,8.4,-0.5716208389487898,6.5,1.520928517008654,0.9499236819880212,0.007112653520523569,0.01412858557004451,0.008021350722965262,0.01087014682431713,1.882107579011449,0.01330556181722278
924,Catalina (C/2013 US10),2457442.702586805,A.D. 2016-Feb-24 04:51:43.5000,8.4,-0.5644956421116571,6.5,1.535023482947719,0.9579240401010531,0.007137600165556257,0.01406147940347107,0.007979454448068654,0.01094696274045213,1.89540784259418,0.01329490549586874
925,Catalina (C/2013 US10),2457443.702586805,A.D. 2016-Feb-25 04:51:43.5000,8.4,-0.5573459140787148,6.5,1.549051740017485,0.9658827672883669,0.007161720394409291,0.01399516584621117,0.007938087390123829,0.0110237160914608,1.908697273361093,0.01328389922044042
926,Catalina (C/2013 US10),2457444.702586805,A.D. 2016-Feb-26 04:51:43.5000,8.4,-0.5501724679826836,6.5,1.563014074890169,0.9738003883444319,0.007185040611978068,0.01392963304292272,0.007897240725962673,0.01110040490796932,1.921975530325684,0.01327256079038887
927,Catalina (C/2013 US10),2457445.702586805,A.D. 2016-Feb-27 04:51:43.5000,8.4,-0.5429760910309512,6.5,1.576911262440383,0.981677419306231,0.007207586270483112,0.01386486925489901,0.007856905764054806,0.01117702732109093,1.935242289900238,0.0132609072101824
928,Catalina (C/2013 US10),2457446.702586805,A.D. 2016-Feb-28 04:51:43.5000,8.4,-0.5357575454391664,6.5,1.590744065865102,0.9895143675856561,0.007229381907364768,0.01380086286657793,0.007817073945963147,0.01125358155794245,1.94849724511955,0.01324895472640041
929,Catalina (C/2013 US10),2457447.702586805,A.D. 2016-Feb-29 04:51:43.5000,8.4,-0.5285175693277331,6.5,1.604513236809708,0.9973117321031701,0.00725045118159454,0.01373760239122657,0.007777736847407355,0.01133006593736983,1.961740104900822,0.0132367188630062
930,Catalina (C/2013 US10),2457448.702586805,A.D. 2016-Mar-01 04:51:43.5000,8.4,-0.5212568775827605,6.5,1.618219515499352,1.005070003422341,0.007270816908467657,0.01367507647587065,0.007738886178972726,0.01140647886587236,1.974970593337954,0.01322421445488948
931,Catalina (C/2013 US10),2457449.702586805,A.D. 2016-Mar-02 04:51:43.5000,8.4,-0.5139761626829518,6.5,1.631863630874882,1.012789663884932,0.007290501092937258,0.01361327390553374,0.007700513786499561,0.01148281883371574,1.988188449028561,0.01321145567976673
932,Catalina (C/2013 US10),2457450.702586805,A.D. 2016-Mar-03 04:51:43.5000,8.4,-0.5066760954938636,6.5,1.645446300732695,1.020471187746224,0.007309524961552053,0.01355218360684462,0.007662611651184138,0.01155908441122499,2.001393424432089,0.01319845608852047
933,Catalina (C/2013 US10),2457451.702586805,A.D. 2016-Mar-04 04:51:43.5000,8.4,-0.499357326030903,6.5,1.658968231867906,1.028115041310319,0.007327908993055176,0.01349179465106809,0.007625171889420681,0.01163527424524811,2.014585285257534,0.01318522863405698
934,Catalina (C/2013 US10),2457452.702586805,A.D. 2016-Mar-05 04:51:43.5000,8.4,-0.4920204841923704,6.5,1.672430120220279,1.035721683065159,0.007345672947697995,0.0134320962566091,0.007588186752410855,0.01171138705578245,2.027763809879305,0.01317178569875721
935,Catalina (C/2013 US10),2457453.702586805,A.D. 2016-Mar-06 04:51:43.5000,8.4,-0.4846661804638078,6.5,1.685832651022411,1.043291563817046,0.007362835895326724,0.0133730777910367,0.007551648625564967,0.01178742163275561,2.040928788779865,0.01315813912059114
936,Catalina (C/2013 US10),2457454.702586805,A.D. 2016-Mar-07 04:51:43.5000,8.4,-0.4772950065948541,6.5,1.699176498949732,1.050825126824482,0.00737941624229124,0.01331472877267045,0.007515550027717245,0.01186337683295359,2.054080024017842,0.01314430021796369
937,Catalina (C/2013 US10),2457455.702586805,A.D. 2016-Mar-08 04:51:43.5000,8.4,-0.4699075362497583,6.5,1.712462328271876,1.058322807931123,0.007395431757227345,0.0132570388717685,0.007479883610175536,0.01193925157708883,2.06721732872039,0.01313027981335572
938,Catalina (C/2013 US10),2457456.702586805,A.D. 2016-Mar-09 04:51:43.5000,8.4,-0.4625043256326535,6.5,1.725690793005061,1.065785035697717,0.007410899595760593,0.01319999791135359,0.007444642155623934,0.0120150448470015,2.080340526598599,0.01311608825582118
939,Catalina (C/2013 US10),2457457.702586805,A.D. 2016-Mar-10 04:51:43.5000,8.4,-0.4550859140886471,6.5,1.738862537065134,1.07321223153288,0.007425836324179069,0.01314359586771028,0.007409818576895421,0.01209075568298756,2.093449451484865,0.01310173544239782
940,Catalina (C/2013 US10),2457458.702586805,A.D. 2016-Mar-11 04:51:43.5000,8.4,-0.447652824681735,6.5,1.751978194420949,1.08060480982258,0.007440257942118692,0.01308782287058409,0.007375405915629924,0.01216638318124745,2.106543946891145,0.01308723083848637
941,Catalina (C/2013 US10),2457459.702586805,A.D. 2016-Mar-12 04:51:43.5000,8.4,-0.4402055647505057,6.5,1.765038389247819,1.087963178058231,0.007454179904305074,0.01303266920311077,0.007341397340832016,0.01224192649144966,2.119623865587103,0.0130725834972502
942,Catalina (C/2013 US10),2457460.702586805,A.D. 2016-Mar-13 04:51:43.5000,8.4,-0.4327446264425577,6.5,1.778043736080764,1.0952877369633,0.007467617141393069,0.01297812530150196,0.007307786147341076,0.01231738481440362,2.132689069197181,0.01305780207808476
943,Catalina (C/2013 US10),2457461.702586805,A.D. 2016-Mar-14 04:51:43.5000,8.4,-0.4252704872285115,6.5,1.790994839967342,1.102578880618343,0.007480584079943679,0.0129241817545114,0.007274565754225784,0.01239275739983667,2.145739427815693,0.01304289486420399
944,Catalina (C/2013 US10),2457462.702586805,A.D. 2016-Mar-15 04:51:43.5000,8.4,-0.4177836103964595,6.5,1.803892296619837,1.10983699658441,0.007493094661577135,0.01287082930270369,0.007241729703113428,0.01246804354427017,2.158774819639092,0.01302786977938778
945,Catalina (C/2013 US10),2457463.702586805,A.D. 2016-Mar-16 04:51:43.5000,8.4,-0.4102844455276605,6.5,1.816736692566634,1.117062466024735,0.007505162361338144,0.01281805883754695,0.00720927165646405,0.01254324258899005,2.17179513061457,0.01301273440393413
946,Catalina (C/2013 US10),2457464.702586805,A.D. 2016-Mar-17 04:51:43.5000,8.4,-0.4027734289542467,6.5,1.829528605302599,1.124255663824696,0.007516800205309229,0.01276586140034852,0.00717718539579816,0.01261835391810723,2.184800254104238,0.01299749598985568
947,Catalina (C/2013 US10),2457465.702586805,A.D. 2016-Mar-18 04:51:43.5000,8.4,-0.3952509841996806,6.5,1.842268603438329,1.131416958709967,0.007528020787506006,0.01271422818105201,0.007145464819886053,0.01269337695670377,2.197790090564141,0.01298216147536013
948,Catalina (C/2013 US10),2457466.702586805,A.D. 2016-Mar-19 04:51:43.5000,8.4,-0.3877175224026606,6.5,1.854957246848135,1.138546713362851,0.007538836286085099,0.01266315051691291,0.007114103942906395,0.01276831116906066,2.210764547237407,0.01296673749865209
949,Catalina (C/2013 US10),2457467.702586805,A.D. 2016-Mar-20 04:51:43.5000,8.4,-0.3801734427251509,6.5,1.867595086816649,1.145645284536757,0.007549258478899203,0.01261261989106994,0.007083096892580463,0.01284315605696341,2.223723537860876,0.01295123041109196
950,Catalina (C/2013 US10),2457468.702586805,A.D. 2016-Mar-21 04:51:43.5000,8.4,-0.3726191327451702,6.5,1.880182666183955,1.152713023168803,0.007559298758423164,0.01256262793102706,0.007052437908288679,0.01291791115808199,2.236666982384577,0.01293564628974755
951,Catalina (C/2013 US10),2457469.702586805,A.D. 2016-Mar-22 04:51:43.5000,8.4,-0.3650549688349571,6.5,1.892720519489161,1.159750274490528,0.007568968146081662,0.01251316640706251,0.007022121339174979,0.01299257604442141,2.24959480670348,0.01291999094937192
952,Catalina (C/2013 US10),2457470.702586805,A.D. 2016-Mar-23 04:51:43.5000,8.4,-0.3574813165250969,6.5,1.905209173112357,1.166757378136704,0.007578277306002353,0.01246422723058054,0.006992141642244494,0.01306715032084006,2.262506942400934,0.01290426995384166
953,Catalina (C/2013 US10),2457471.702586805,A.D. 2016-Mar-24 04:51:43.5000,8.4,-0.349898530855173,6.5,1.917649145414896,1.173734668252243,0.007587236558215828,0.01241580245241365,0.006962493380459256,0.01314163362363254,2.275403326503302,0.01288848862708211
954,Catalina (C/2013 US10),2457472.702586805,A.D. 2016-Mar-25 04:51:43.5000,8.4,-0.3423069567114872,6.5,1.93004094687796,1.180682473597208,0.007595855891322679,0.0123678842611048,0.006933171220837708,0.01321602561917422,2.28828390124527,0.012872652063524
955,Catalina (C/2013 US10),2457473.702586805,A.D. 2016-Mar-26 04:51:43.5000,8.4,-0.3347069291523722,6.5,1.942385080239402,1.187601117649919,0.007604144974643223,0.0123204649811598,0.006904169932561025,0.0132903260026249,2.301148613845394,0.01285676513810191
956,Catalina (C/2013 US10),2457474.702586805,A.D. 2016-Mar-27 04:51:43.5000,8.4,-0.3270987737216077,6.5,1.954682040628835,1.194490918708172,0.007612113169862042,0.01227353707129458,0.006875484385091591,0.01336453449668895,2.313997416291422,0.01284083251583432
957,Catalina (C/2013 US10),2457475.702586805,A.D. 2016-Mar-28 04:51:43.5000,8.4,-0.3194828067504399,6.5,1.966932315700956,1.201352189988591,0.007619769542173391,0.0122270931226799,0.006847109546307591,0.01343865085042963,2.326830265135007,0.0128248586610059
958,Catalina (C/2013 US10),2457476.702586805,A.D. 2016-Mar-29 04:51:43.5000,8.4,-0.3118593356487047,6.5,1.979136385767132,1.208185239724112,0.007627122870957214,0.0121811258571795,0.006819040480654438,0.01351267483813537,2.339647121295399,0.0128088478459608
959,Catalina (C/2013 US10),2457477.702586805,A.D. 2016-Mar-30 04:51:43.5000,8.4,-0.3042286591855058,6.5,1.991294723925203,1.21499037125964,0.007634181659937847,0.01213562812558222,0.006791272347321122,0.01358660625823567,2.35244794987175,0.01279280415953365
960,Catalina (C/2013 US10),2457478.702586805,A.D. 2016-Mar-31 04:51:43.5000,8.4,-0.2965910677599809,6.5,2.003407796187514,1.22176788314589,0.00764095414690827,0.01209059290581453,0.006763800398435925,0.01366044493226472,2.365232719963663,0.0127767315151062
961,Catalina (C/2013 US10),2457479.702586805,A.D. 2016-Apr-01 04:51:43.5000,8.4,-0.2889468436625706,6.5,2.01547606160715,1.228518069231431,0.007647448312973593,0.01204601330111395,0.006736619977287137,0.01373419070387046,2.378001404499618,0.01276063365829593
962,Catalina (C/2013 US10),2457480.702586805,A.D. 2016-Apr-02 04:51:43.5000,8.4,-0.2812962613272665,6.5,2.027499972402302,1.235241218752967,0.007653671891359366,0.01200188253814244,0.006709726516565533,0.01380784343786691,2.390753980072887,0.01274451417426359
963,Catalina (C/2013 US10),2457481.702586805,A.D. 2016-Apr-03 04:51:43.5000,8.4,-0.2736395875752577,6.5,2.039479974078724,1.241937616423868,0.007659632375814128,0.0119581939650195,0.006683115536626774,0.01388140301932765,2.403490426784578,0.01272837649463041
964,Catalina (C/2013 US10),2457482.702586805,A.D. 2016-Apr-04 04:51:43.5000,8.4,-0.2659770818503605,6.5,2.051416505550159,1.248607542520978,0.007665337028646018,0.01191494104925597,0.006656782643770631,0.01395486935271804,2.416210728093378,0.01271222390399458
965,Catalina (C/2013 US10),2457483.702586805,A.D. 2016-Apr-05 04:51:43.5000,8.4,-0.2583089964465747,6.5,2.063309999256656,1.255251272969699,0.007670792888443118,0.01187211737558296,0.00663072352853419,0.01402824236106392,2.428914870671631,0.01269605954604797
966,Catalina (C/2013 US10),2457484.702586805,A.D. 2016-Apr-06 04:51:43.5000,8.4,-0.2506355767280549,6.5,2.075160881280665,1.261869079427382,0.007676006777531957,0.01182971664368399,0.00660493396399642,0.0141015219851546,2.441602844267318,0.01267988642930573
967,Catalina (C/2013 US10),2457485.702586805,A.D. 2016-Apr-07 04:51:43.5000,8.4,-0.2429570613417331,6.5,2.086969571460822,1.268461229365023,0.007680985309222951,0.0117877326658545,0.006579409804093462,0.01417470818277774,2.4542746415716,0.01266370743247775
968,Catalina (C/2013 US10),2457486.702586805,A.D. 2016-Apr-08 04:51:43.5000,8.4,-0.2352736824227863,6.5,2.098736483503376,1.275027986147292,0.007685734894881458,0.01174615936462648,0.006554146981945641,0.01424780092798443,2.466930258091565,0.0126475253095249
969,Catalina (C/2013 US10),2457487.702586805,A.D. 2016-Apr-09 04:51:43.5000,8.4,-0.2275856657931099,6.5,2.110462025091237,1.281569609110873,0.007690261750846063,0.01170499077040344,0.006529141508199514,0.01432080021038267,2.479569692027892,0.01263134269445281
970,Catalina (C/2013 US10),2457488.702586805,A.D. 2016-Apr-10 04:51:43.5000,8.4,-0.2198932311529471,6.5,2.122146597990691,1.288086353641178,0.007694571905197655,0.01166422101915047,0.00650438946938954,0.01439370603445789,2.492192944157208,0.01261516210589749
971,Catalina (C/2013 US10),2457489.702586805,A.D. 2016-Apr-11 04:51:43.5000,8.4,-0.2121965922658288,6.5,2.133790598155839,1.294578471247426,0.007698671204366473,0.01162384435017584,0.006479887026324837,0.01446651841891945,2.504800017718941,0.01259898595155118
