,targetname,datetime_jd,datetime_str,x,y,z,vx,vy,vz,lighttime,range,range_rate
740,Earth (399),2457258.702586805,A.D. 2015-Aug-24 04:51:43.5000,0.8801847561994633,-0.4976126671604439,1.056282874589227e-05,0.008180502757991998,0.01491326576377474,-6.69338960239078e-07,0.005839684738732343,1.011110069021179,-0.000218251346696607
741,Earth (399),2457259.702586805,A.D. 2015-Aug-25 04:51:43.5000,0.8882387332592311,-0.4826296850892415,9.965645325995993e-06,0.007927101642653228,0.01505198257839028,-5.234194207701012e-07,0.005838416206182757,1.010890429418845,-0.0002209684541522502
742,Earth (399),2457260.702586805,A.D. 2015-Aug-26 04:51:43.5000,0.8960382783204639,-0.4675101269027633,9.517925413214797e-06,0.007671656498628669,0.01518642545970396,-3.717622029213727e-07,0.005837133014890153,1.010668251733837,-0.0002233273046021926
743,Earth (399),2457261.702586805,A.D. 2015-Aug-27 04:51:43.5000,0.9035813972758706,-0.4522582404115678,9.221019357669658e-06,0.007414263454971139,0.01531665026751518,-2.234688067507986e-07,0.00583583721749957,1.010443891370624,-0.000225337369622074
744,Earth (399),2457262.702586805,A.D. 2015-Aug-28 04:51:43.5000,0.9108661788651298,-0.4368782076722906,9.066279719545962e-06,0.007154989951368703,0.01544273142886823,-8.932393662211517e-08,0.005834530738834685,1.010217681602096,-0.0002270347038798585
745,Earth (399),2457263.702586805,A.D. 2015-Aug-29 04:51:43.5000,0.9178907599751365,-0.4213741314889367,9.033836498378457e-06,0.0068938632857048,0.01556475039665809,1.925193173399522e-08,0.005833215204647868,1.009989903918549,-0.0002284872043615056
746,Earth (399),2457264.702586805,A.D. 2015-Aug-30 04:51:43.5000,0.924653282236871,-0.4057500374181869,9.092790316730625e-06,0.006630865691404762,0.01568277660413537,9.19540825055217e-08,0.005831891759335552,1.009760756466084,-0.0002297925186711249
747,Earth (399),2457265.702586805,A.D. 2015-Aug-31 04:51:43.5000,0.9311518492449335,-0.3900098966738819,9.203338322871867e-06,0.006365941079805906,0.01579684593861052,1.215954250241383e-07,0.005830560923482802,1.009530329381209,-0.0002310663045349606
748,Earth (399),2457266.702586805,A.D. 2015-Sep-01 04:51:43.5000,0.9373844967698047,-0.3741576683239527,9.320707541781919e-06,0.006099013767815245,0.01590694513155257,1.055849892898684e-07,0.005829222542374334,1.009298595875806,-0.0002324233373726961
749,Earth (399),2457267.702586805,A.D. 2015-Sep-02 04:51:43.5000,0.9433491853198619,-0.3581973511018849,9.400020571688348e-06,0.005830012981215591,0.01601300882268547,4.624837192358082e-08,0.005827875848082022,1.009065422987238,-0.0002339584147968069
750,Earth (399),2457268.702586805,A.D. 2015-Sep-03 04:51:43.5000,0.9490438161978744,-0.3421330313478029,9.400852109804674e-06,0.005558893871445509,0.01611492969023346,-5.006345143270855e-08,0.005826519614439404,1.008830598411367,-0.0002357342175443472
751,Earth (399),2457269.702586805,A.D. 2015-Sep-04 04:51:43.5000,0.9544662639361777,-0.3259689165478203,9.290491469805829e-06,0.005285648670950886,0.01621257585798627,-1.745553600440708e-07,0.005825152353758006,1.008593864562916,-0.0002377790084624923
752,Earth (399),2457270.702586805,A.D. 2015-Sep-05 04:51:43.5000,0.9596144145185309,-0.3097093509794108,9.045568472435802e-06,0.005010307480714896,0.01630580818022987,-3.175784071725726e-07,0.005823772502696601,1.008354950757745,-0.0002400920347745304
753,Earth (399),2457271.702586805,A.D. 2015-Sep-06 04:51:43.5000,0.9644862006675399,-0.2933588162607801,8.652283340503101e-06,0.004732932393002665,0.01639449269454281,-4.69788150340315e-07,0.005822378565300709,1.008113597979362,-0.0002426522099083593
754,Earth (399),2457272.702586805,A.D. 2015-Sep-07 04:51:43.5000,0.9690796298254837,-0.2769219223943177,8.105746789796578e-06,0.004453609414338221,0.01647850727554041,-6.227733992967381e-07,0.005820969205824404,1.007869574950531,-0.000245426354255624
755,Earth (399),2457273.702586805,A.D. 2015-Sep-08 04:51:43.5000,0.9733928042927383,-0.2604033945237899,7.408909695752442e-06,0.004172441195879639,0.01655774388113138,-7.692778351946107e-07,0.005819543300015347,1.007622687012994,-0.0002483751952228313
756,Earth (399),2457274.702586805,A.D. 2015-Sep-09 04:51:43.5000,0.977423935052694,-0.243808058807371,6.571398247227336e-06,0.003889541744559985,0.01663210839152907,-9.031964682204885e-07,0.005818099958947115,1.007372780253911,-0.0002514569325214072
757,Earth (399),2457275.702586805,A.D. 2015-Sep-10 04:51:43.5000,0.9811713513015866,-0.2271408289646735,5.608401659125804e-06,0.003605033047107829,0.01670151962967001,-1.01949328719253e-06,0.00581663853790326,1.00711974304409,-0.0002546289801428803
758,Earth (399),2457276.702586805,A.D. 2015-Sep-11 04:51:43.5000,0.9846335073153748,-0.2104066938123537,4.539644372601914e-06,0.003319043004561323,0.01676590845729261,-1.114123447704675e-06,0.00581515863855339,1.006863506414762,-0.0002578486717925803
759,Earth (399),2457277.702586805,A.D. 2015-Sep-12 04:51:43.5000,0.9878089876268111,-0.1936107055208148,3.388419999626565e-06,0.003031704019545946,0.01682521724889301,-1.183988872004994e-06,0.005813660108456804,1.006604043971638,-0.0002610735664664184
760,Earth (399),2457278.702586805,A.D. 2015-Sep-13 04:51:43.5000,0.990696510908355,-0.1767579682279934,2.180654500630129e-06,0.002743151763075402,0.01687939967261945,-1.226921401319162e-06,0.005812143038983515,1.006341371534944,-0.000264261731324265
761,Earth (399),2457279.702586805,A.D. 2015-Sep-14 04:51:43.5000,0.9932949326124206,-0.1598536268120755,9.439809174827406e-07,0.002453523908566355,0.01692842055059774,-1.241672768489323e-06,0.00581060776131729,1.006075546447372,-0.0002673721251974862
762,Earth (399),2457280.702586805,A.D. 2015-Sep-15 04:51:43.5000,0.9956032463306468,-0.1429028558556239,-2.931708131563452e-07,0.002162958854838123,0.01697225558962275,-1.227892016715949e-06,0.005809054840080191,1.005806666470203,-0.0002703650166751881
763,Earth (399),2457281.702586805,A.D. 2015-Sep-16 04:51:43.5000,0.9976205839360894,-0.1259108489823692,-1.502451530330736e-06,0.001871594601672256,0.01701089090734253,-1.186083207297447e-06,0.005807485064822034,1.005534868309748,-0.0002732022762749168
764,Earth (399),2457282.702586805,A.D. 2015-Sep-17 04:51:43.5000,0.9993462147555497,-0.1088828087338828,-2.656421625697935e-06,0.001579567959688,0.01704432245832741,-1.117552865972023e-06,0.005805899440568604,1.005260325980828,-0.0002758473906011222
765,Earth (399),2457283.702586805,A.D. 2015-Sep-18 04:51:43.5000,1.000779544159497,-0.09182393696672586,-3.729331692428673e-06,0.001287014175327524,0.0170725556198861,-1.024371186065819e-06,0.005804299179258576,1.004983249324121,-0.0002782651429843294
766,Earth (399),2457284.702586805,A.D. 2015-Sep-19 04:51:43.5000,1.001920111947831,-0.07473942544322663,-4.697884373467645e-06,0.0009940668597779696,0.01709560527683201,-9.09378649603109e-07,0.005802685693782768,1.004703882974087,-0.0002804210644195917
767,Earth (399),2457285.702586805,A.D. 2015-Sep-20 04:51:43.5000,1.002767590679692,-0.05763444595406071,-5.542038169483449e-06,0.0007008578671855603,0.01711349671579414,-7.762673996824489e-07,0.005801060595190343,1.004422505875242,-0.0002822809531888109
768,Earth (399),2457286.702586805,A.D. 2015-Sep-21 04:51:43.5000,1.00332178360948,-0.04051413907024345,-6.245936968237614e-06,0.0004075165044473724,0.01712626747345988,-6.297516041154171e-07,0.005799425691289052,1.004139431039795,-0.0002838109761838632
769,Earth (399),2457287.702586805,A.D. 2015-Sep-22 04:51:43.5000,1.003582621151536,-0.02338360063586661,-6.799048764315462e-06,0.0001141672228928993,0.01713396993021255,-4.758085584984076e-07,0.005797782981292447,1.003855004620843,-0.0002849790704859775
770,Earth (399),2457288.702586805,A.D. 2015-Sep-23 04:51:43.5000,1.003550153885173,-0.00624786560112228,-7.197552882645023e-06,-0.0001790751380555327,0.01713667383482678,-3.219161024062137e-07,0.005796134636621926,1.003569602588345,-0.0002857584708287848
771,Earth (399),2457289.702586805,A.D. 2015-Sep-24 04:51:43.5000,1.003224539298874,0.01088810997761904,-7.44590210038317e-06,-0.0004721131516549219,0.01713446708864036,-1.771318970316686e-07,0.005794482953577988,1.003283622534408,-0.000286133979694447
772,Earth (399),2457290.702586805,A.D. 2015-Sep-25 04:51:43.5000,1.002606019359483,0.02801946583040511,-7.558289985625129e-06,-0.0007648771155694107,0.01712745228622549,-5.178154074686008e-08,0.005792830262139431,1.002997467882355,-0.0002861107279352575
773,Earth (399),2457291.702586805,A.D. 2015-Sep-26 04:51:43.5000,1.001694887510192,0.04514144769385361,-7.559508253351544e-06,-0.001057335227256533,0.01711573649735086,4.348115910093918e-08,0.005791178781262288,1.002711522832514,-0.0002857234224353293
774,Earth (399),2457292.702586805,A.D. 2015-Sep-27 04:51:43.5000,1.000491447584611,0.06224940355129648,-7.484512559322339e-06,-0.00134949859514583,0.01709941372886629,9.929980111680964e-08,0.005789530428889429,1.002426119466397,-0.0002850419521863441
775,Earth (399),2457293.702586805,A.D. 2015-Sep-28 04:51:43.5000,0.9989959726868335,0.07933876000081032,-7.376140088814678e-06,-0.001641415522510375,0.01707854375392525,1.095909219417502e-07,0.00578788662214139,1.002141503150821,-0.0002841684655814569
776,Earth (399),2457294.702586805,A.D. 2015-Sep-29 04:51:43.5000,0.9972086762431971,0.09640497888445958,-7.280977125024678e-06,-0.001933153081104957,0.01705313535373892,7.312440203225056e-08,0.005786248125597851,1.001857806268652,-0.0002832236970656784
777,Earth (399),2457295.702586805,A.D. 2015-Sep-30 04:51:43.5000,0.9951297060696191,0.1134435029746773,-7.244181187107605e-06,-0.002224770912882174,0.01702314224490925,-6.065765225948578e-09,0.005784615002592405,1.001575039785762,-0.0002823260618859898
778,Earth (399),2457296.702586805,A.D. 2015-Oct-01 04:51:43.5000,0.9927591643682391,0.1304497052979912,-7.30460924065274e-06,-0.002516297365697047,0.01698847412961977,-1.196789480390756e-07,0.005782986688785903,1.001293105989857,-0.0002815717234435875
779,Earth (399),2457297.702586805,A.D. 2015-Oct-02 04:51:43.5000,0.9900971465548251,0.1474188550367296,-7.491463247696333e-06,-0.002807716668896734,0.01694901737856844,-2.57054073521817e-07,0.005781362158839062,1.001011827348943,-0.0002810231774005923
780,Earth (399),2457298.702586805,A.D. 2015-Oct-03 04:51:43.5000,0.9871437862519441,0.1643461050882629,-7.82294073610177e-06,-0.003098969134387816,0.01690465618462468,-4.071357496675836e-07,0.005779740127684373,1.000730981360478,-0.0002807085271121722
781,Earth (399),2457299.702586805,A.D. 2015-Oct-04 04:51:43.5000,0.9838992951776614,0.1812264980000542,-8.306599527093712e-06,-0.003389960160530162,0.01685528745106003,-5.598692844942928e-07,0.005778119231865401,1.000450331949299,-0.0002806283145395837
782,Earth (399),2457300.702586805,A.D. 2015-Oct-05 04:51:43.5000,0.9803639921978575,0.1980549827481149,-8.940744015580815e-06,-0.003680571964651146,0.01680082768180671,-7.068561259143341e-07,0.005776498161658282,1.000169652343748,-0.0002807649494110994
783,Earth (399),2457301.702586805,A.D. 2015-Oct-06 04:51:43.5000,0.9765383212051312,0.2148264351088215,-9.716159921315317e-06,-0.003970673703050094,0.01674121374872706,-8.414384743002233e-07,0.005774875740680642,0.9998887388595316,-0.000281091029329024
784,Earth (399),2457302.702586805,A.D. 2015-Oct-07 04:51:43.5000,0.9724228604858857,0.2315356769668742,-1.061776150570916e-05,-0.004260128281308177,0.01667640046659738,-9.584831283474178e-07,0.005773250964866116,0.9996074176479475,-0.0002815749891367659
785,Earth (399),2457303.702586805,A.D. 2015-Oct-08 04:51:43.5000,0.9680183269151266,0.2481774926288726,-1.162596761140953e-05,-0.004548796007445666,0.01660635733928319,-1.054084202179798e-06,0.005771623016752652,0.999325547169829,-0.0002821840820413962
786,Earth (399),2457304.702586805,A.D. 2015-Oct-09 04:51:43.5000,0.9633255776978824,0.2647466420727105,-1.271779638655775e-05,-0.004836536023277025,0.01653106583224581,-1.12531163757747e-06,0.005769991268639582,0.9990430187421746,-0.0002828853914161777
787,Earth (399),2457305.702586805,A.D. 2015-Oct-10 04:51:43.5000,0.9583456113552068,0.2812378719770017,-1.386775460543337e-05,-0.005123206543182843,0.01645051769490161,-1.170055293815691e-06,0.005768355283599916,0.998759756713421,-0.0002836456907290701
788,Earth (399),2457306.702586805,A.D. 2015-Oct-11 04:51:43.5000,0.9530795687116165,0.2976459256130656,-1.504862067932951e-05,-0.0054086647275388,0.01636471433468478,-1.186965698788348e-06,0.005766714818936341,0.9984757190618311,-0.0002844308349254654
789,Earth (399),2457307.702586805,A.D. 2015-Oct-12 04:51:43.5000,0.9475287339521076,0.3139655525299272,-1.623220708188074e-05,-0.005692766737524727,0.01627366697060304,-1.175466775904786e-06,0.005765069833299628,0.9981908986280084,-0.0002852051633499591
790,Earth (399),2457308.702586805,A.D. 2015-Oct-13 04:51:43.5000,0.9416945354100995,0.3301915186261076,-1.73901570938299e-05,-0.005975368242115772,0.01617739718838905,-1.135805761783099e-06,0.00576342049651383,0.997905324816075,-0.0002859311888252746
791,Earth (399),2457309.702586805,A.D. 2015-Oct-14 04:51:43.5000,0.9355785456008455,0.3463186168236898,-1.84947958297078e-05,-0.006256325408287482,0.01607593753683022,-1.069106921164723e-06,0.00576176720012382,0.997619065419925,-0.0002865696582281031
792,Earth (399),2457310.702586805,A.D. 2015-Oct-15 04:51:43.5000,0.929182480077709,0.3623416782502003,-1.952002671085011e-05,-0.006535496231660749,0.01596933191975755,-9.7740615952552e-07,0.005760110566661801,0.997332228227668,-0.0002870799133438397
793,Earth (399),2457311.702586805,A.D. 2015-Oct-16 04:51:43.5000,0.9225081948771812,0.378255583673809,-2.044224952629324e-05,-0.006812741993272987,0.01585763571534666,-8.636599792798583e-07,0.005758451456352952,0.9970449621826764,-0.000287420385637019
794,Earth (399),2457312.702586805,A.D. 2015-Oct-17 04:51:43.5000,0.915557682515888,0.3940552749620249,-2.124127828953583e-05,-0.007087928683816494,0.01574091573498077,-7.317389770855413e-07,0.005756790970999531,0.9967574580560973,-0.0002875490558223684
795,Earth (399),2457313.702586805,A.D. 2015-Oct-18 04:51:43.5000,0.9083330665823581,0.4097357665101172,-2.190125326488897e-05,-0.007360928412207563,0.01561925024338473,-5.864263539044203e-07,0.00575513045550677,0.9964699487110531,-0.0002874238147313224
796,Earth (399),2457314.702586805,A.D. 2015-Oct-19 04:51:43.5000,0.900836594828694,0.4252921568058552,-2.24115619712812e-05,-0.007631621062901483,0.0154927292308078,-4.33439221253889e-07,0.005753471497333061,0.9961827090074445,-0.0002870028656877186
797,Earth (399),2457315.702586805,A.D. 2015-Oct-20 04:51:43.5000,0.8930706302790741,0.4407196403939403,-2.27677932109831e-05,-0.007899896703499363,0.01536145490518247,-2.794702117827043e-07,0.005751815922582726,0.9958960551254329,-0.000286245576095971
798,Earth (399),2457316.702586805,A.D. 2015-Oct-21 04:51:43.5000,0.8850376393014564,0.4560135202725198,-2.297272743016595e-05,-0.008165659347035545,0.01522554194010609,-1.322072201145166e-07,0.005750165784327643,0.9956103425433951,-0.0002851144453895723
799,Earth (399),2457317.702586805,A.D. 2015-Oct-22 04:51:43.5000,0.876740175052549,0.4711692199975031,-2.303729770689634e-05,-0.008428832467725352,0.01508511641012422,-2.33662175312108e-10,0.00574852333442274,0.9953259611579248,-0.0002835789798737133
800,Earth (399),2457318.702586805,A.D. 2015-Oct-23 04:51:43.5000,0.8681808546234902,0.4861822933944226,-2.298132976127746e-05,-0.008689365930044046,0.01494031176270108,1.073419739217436e-07,0.005746890965986653,0.9950433253246693,-0.0002816220136340543
801,Earth (399),2457319.702586805,A.D. 2015-Oct-24 04:51:43.5000,0.859362329201308,0.501048428013453,-2.283370757554729e-05,-0.008947242592804196,0.01479126008891804,1.816868704637787e-07,0.005745271112899851,0.9947628564569686,-0.0002792480850449366
802,Earth (399),2457320.702586805,A.D. 2015-Oct-25 04:51:43.5000,0.850287249165364,0.5157634371647445,-2.263149172173121e-05,-0.009202481138995076,0.01463807810114832,2.155298146738268e-07,0.005743666099555963,0.9944849570111042,-0.0002764917670974167
803,Earth (399),2457321.702586805,A.D. 2015-Oct-26 04:51:43.5000,0.840958230032649,0.5303232360639217,-2.241758022678757e-05,-0.009455130895487782,0.01448085005619293,2.047279273159224e-07,0.005742077951832915,0.9942099777569643,-0.0002734220039136611
804,Earth (399),2457322.702586805,A.D. 2015-Oct-27 04:51:43.5000,0.8313778287313095,0.5447238016634179,-2.223687206110603e-05,-0.009705256312473353,0.01431961340166463,1.495848487395028e-07,0.005740508205162121,0.9939381845462584,-0.0002701382010880473
805,Earth (399),2457323.702586805,A.D. 2015-Oct-28 04:51:43.5000,0.8215485396974364,0.5589611225351998,-2.213151600247788e-05,-0.009952913789188313,0.01415435430152035,5.526354044637888e-08,0.005738957763550159,0.9936697339028722,-0.0002667566619799704
806,Earth (399),2457324.702586805,A.D. 2015-Oct-29 04:51:43.5000,0.8114728147998519,0.5730311510508668,-2.21363681400357e-05,-0.01019812877597049,0.01398501679842406,-6.905269412513114e-08,0.005737426856963783,0.9934046656443157,-0.0002633911411752991
807,Earth (399),2457325.702586805,A.D. 2015-Oct-30 04:51:43.5000,0.8011531022345967,0.5869297705337351,-2.227582255809449e-05,-0.01044088192979818,0.01381152251213238,-2.119684867049267e-07,0.005735915110273711,0.9931429148189667,-0.0002601349722974117
808,Earth (399),2457326.702586805,A.D. 2015-Oct-31 04:51:43.5000,0.7905918928184986,0.6006527840302851,-2.256262830081148e-05,-0.0106811082221657,0.01363379266882064,-3.619020530582838e-07,0.005734421694583563,0.9928843379078658,-0.0002570511241165589
809,Earth (399),2457327.702586805,A.D. 2015-Nov-01 04:51:43.5000,0.7797917616148616,0.614195922884624,-2.299852918720172e-05,-0.01091870628389777,0.01345176470095584,-5.086153624987242e-07,0.005732945508110712,0.9926287441432656,-0.0002541717258710641
810,Earth (399),2457328.702586805,A.D. 2015-Nov-02 04:51:43.5000,0.7687553976420489,0.627554867640503,-2.357604241096437e-05,-0.01115355182947242,0.01326540019794669,-6.439516376613843e-07,0.005731485338771748,0.9923759236594284,-0.0002515041782395761
811,Earth (399),2457329.702586805,A.D. 2015-Nov-03 04:51:43.5000,0.7574856204572447,0.64072527296636,-2.428061403150007e-05,-0.01138550980544487,0.01307468545917479,-7.618934001091296e-07,0.005730039982921271,0.9921256680516141,-0.0002490395510141062
812,Earth (399),2457330.702586805,A.D. 2015-Nov-04 04:51:43.5000,0.7459853864188964,0.6537027907608057,-2.509261408643288e-05,-0.01161444269065631,0.01287962786423512,-8.582352221733922e-07,0.005728608317154261,0.991877782808273,-0.0002467600570605656
813,Earth (399),2457331.702586805,A.D. 2015-Nov-05 04:51:43.5000,0.7342577887120267,0.6664830888157293,-2.598892907517681e-05,-0.01184021477741558,0.01268025102644197,-9.301431955707596e-07,0.005727189333403601,0.9916320933879937,-0.0002446441847968875
814,Earth (399),2457332.702586805,A.D. 2015-Nov-06 04:51:43.5000,0.7223060546988385,0.6790618648419938,-2.694413233097243e-05,-0.01206269344989805,0.01247659057477634,-9.757705720539272e-07,0.005725782151606649,0.9913884474126546,-0.0002426693861485821
815,Earth (399),2457333.702586805,A.D. 2015-Nov-07 04:51:43.5000,0.7101335429630153,0.691434856959515,-2.793133197128214e-05,-0.01228174871908027,0.01226869136739913,-9.940034107425633e-07,0.005724386022746895,0.991146715194067,-0.0002408128277490396
816,Earth (399),2457334.702586805,A.D. 2015-Nov-08 04:51:43.5000,0.6977437412323335,0.7035978521923391,-2.892283644551508e-05,-0.01249725208633056,0.01205660627445317,-9.843488520267269e-07,0.00572300033157647,0.9909067902053637,-0.0002390508575349366
817,Earth (399),2457335.702586805,A.D. 2015-Nov-09 04:51:43.5000,0.6851402654327985,0.7155466944511236,-2.989077226154589e-05,-0.01270907552593392,0.0118403963160494,-9.469462124255565e-07,0.005721624604658439,0.9906685904734809,-0.0002373577887294289
818,Earth (399),2457336.702586805,A.D. 2015-Nov-10 04:51:43.5000,0.6723268594683484,0.7272772931723176,-3.080775955725282e-05,-0.01291709112110327,0.01162013176223955,-8.826646265334688e-07,0.005720258526153319,0.9904320613125079,-0.0002357045116939277
819,Earth (399),2457337.702586805,A.D. 2015-Nov-11 04:51:43.5000,0.65930739490108,0.7387856333364452,-3.164771001985095e-05,-0.01312117165897324,0.01139589370444339,-7.932421427531049e-07,0.005718901961086144,0.9901971793522535,-0.0002340573538119223
820,Earth (399),2457338.702586805,A.D. 2015-Nov-12 04:51:43.5000,0.6460858695157752,0.7500677870740142,-3.238676453832132e-05,-0.01332119225993196,0.01116777557285242,-6.814182100210064e-07,0.00571755498369368,0.9899639574464146,-0.0002323775022080347
821,Earth (399),2457339.702586805,A.D. 2015-Nov-13 04:51:43.5000,0.6326664037935339,0.7611199265593324,-3.30043416256864e-05,-0.0135170328865663,0.01093588412570244,-5.510164797573185e-07,0.00571621790702891,0.9897324497984357,-0.0002306211598370574
822,Earth (399),2457340.702586805,A.D. 2015-Nov-14 04:51:43.5000,0.6190532345719989,0.771938337488116,-3.348423107497204e-05,-0.01370858139557126,0.01070033959261286,-4.069493664584015e-07,0.005714891309517751,0.9895027565596595,-0.0002287404289833769
823,Earth (399),2457341.702586805,A.D. 2015-Nov-15 04:51:43.5000,0.605250705549997,0.782519432228854,-3.381564902614077e-05,-0.01389573673387126,0.01046127488405756,-2.551368797094004e-07,0.005713576054678858,0.9892750272437061,-0.0002266847588855958
824,Earth (399),2457342.702586805,A.D. 2015-Nov-16 04:51:43.5000,0.5912632546568385,0.7928597617615931,-3.399417328644606e-05,-0.01407841197946751,0.01021883398883878,-1.023512864731785e-07,0.005712273301402022,0.9890494625061235,-0.0002244027325651341
825,Earth (399),2457343.702586805,A.D. 2015-Nov-17 04:51:43.5000,0.5770953985012688,0.8029560256907627,-3.402249388127812e-05,-0.01425653714893852,0.009973169751416064,4.399461333187823e-08,0.005710984503298687,0.98882631403193,-0.0002218440574065908
826,Earth (399),2457344.702586805,A.D. 2015-Nov-18 04:51:43.5000,0.5627517140786517,0.8128050797557177,-3.391092659109733e-05,-0.01443006190651414,0.009724441073493012,1.761112135743338e-07,0.005709711395810391,0.9886058823035144,-0.0002189618529270086
827,Earth (399),2457345.702586805,A.D. 2015-Nov-19 04:51:43.5000,0.5482368177452692,0.8224039401496352,-3.36776274849417e-05,-0.01459895833208249,0.009472809247224262,2.861736177184582e-07,0.005708455968427317,0.988388511790423,-0.0002157155979332249
828,Earth (399),2457346.702586805,A.D. 2015-Nov-20 04:51:43.5000,0.5335553414418827,0.8317497834759126,-3.33484040370039e-05,-0.0147632235769725,0.009218432767480217,3.667982645024344e-07,0.005707220416784417,0.9881745826550627,-0.0002120752283716414
829,Earth (399),2457347.702586805,A.D. 2015-Nov-21 04:51:43.5000,0.5187119066503056,0.8408399404415393,-3.295595489596887e-05,-0.01492288151874407,0.008961459895486275,4.117171577694167e-07,0.005706007067021021,0.9879644976559744,-0.0002080266391865032
830,Earth (399),2457348.702586805,A.D. 2015-Nov-22 04:51:43.5000,0.5037110979025351,0.8496718808833672,-3.253832902011322e-05,-0.01507798164325546,0.008702018833448974,4.166574552005044e-07,0.005704818265312797,0.9877586630208814,-0.0002035780591604817
831,Earth (399),2457349.702586805,A.D. 2015-Nov-23 04:51:43.5000,0.4885574397222411,0.8582431882452074,-3.213644718398096e-05,-0.01522859295261193,0.008440206833220288,3.803020156650096e-07,0.005703656232023872,0.9875574631939151,-0.0001987655210411752
832,Earth (399),2457350.702586805,A.D. 2015-Nov-24 04:51:43.5000,0.4732553827736392,0.8665515239136548,-3.179073917760435e-05,-0.01537479159660473,0.008176081488755243,3.050360066639345e-07,0.005702522893631889,0.9873612317343397,-0.0001936545733667102
833,Earth (399),2457351.702586805,A.D. 2015-Nov-25 04:51:43.5000,0.4578093051049409,0.8745945857457563,-3.153730249254658e-05,-0.01551664356232453,0.007909658521202442,1.970963712292303e-07,0.005701419722324644,0.9871702235435698,-0.0001883355989364367
834,Earth (399),2457352.702586805,A.D. 2015-Nov-26 04:51:43.5000,0.4422235313532021,0.8823700689784434,-3.140432662631799e-05,-0.01565418705299992,0.007640918970021835,6.58745727404717e-08,0.005700347622820392,0.9869845952687161,-0.0001829123608802947
835,Earth (399),2457353.702586805,A.D. 2015-Nov-27 04:51:43.5000,0.4265023671508986,0.8898756387991835,-3.140961049072598e-05,-0.01578742066014177,0.007369824763457792,-7.751955086927592e-08,0.005699306898350369,0.9868043994126388,-0.0001774868061054589
836,Earth (399),2457354.702586805,A.D. 2015-Nov-28 04:51:43.5000,0.4106501406251317,0.8971089206534119,-3.155969899478063e-05,-0.01591630132234219,0.007096337547837134,-2.219627310813634e-07,0.005698297302828906,0.9866295933669254,-0.0001721453038263957
837,Earth (399),2457355.702586805,A.D. 2015-Nov-29 04:51:43.5000,0.3946712410753736,0.9040675083249645,-3.185061774241179e-05,-0.01604075153809147,0.006820434461542255,-3.577260115994042e-07,0.005697318157360395,0.9864600595844454,-0.0001669506180063931
838,Earth (399),2457356.702586805,A.D. 2015-Nov-30 04:51:43.5000,0.378570147492332,0.9107489844595695,-3.226970897135542e-05,-0.01616067160888698,0.006542116904343756,-4.772407827329178e-07,0.005696368492893704,0.9862956302791964,-0.0001619407887460598
839,Earth (399),2457357.702586805,A.D. 2015-Dec-01 04:51:43.5000,0.3623514444246574,0.91715094612705,-3.279789725845311e-05,-0.01627595197372345,0.006261412083608611,-5.752154227829921e-07,0.005695447183197784,0.9861361104503173,-0.0001571331482379731
840,Earth (399),2457358.702586805,A.D. 2015-Dec-02 04:51:43.5000,0.3460198269068954,0.9232710292410967,-3.341183353974957e-05,-0.01638648241624148,0.005978369676089662,-6.483203596149969e-07,0.005694553046875157,0.9859812955451754,-0.0001525305442117638
841,Earth (399),2457359.702586805,A.D. 2015-Dec-03 04:51:43.5000,0.3295800982129224,0.9291069284286793,-3.408562000735346e-05,-0.01649215721172562,0.00569305651266468,-6.947049189458636e-07,0.005693684913169367,0.9858309828535741,-0.0001481273388553652
842,Earth (399),2457360.702586805,A.D. 2015-Dec-04 04:51:43.5000,0.3130371642749246,0.9346564115516788,-3.479205306864312e-05,-0.01659287682449827,0.005405551475374874,-7.135410668034288e-07,0.005692841657198095,0.9856849776081779,-0.0001439138693083771
843,Earth (399),2457361.702586805,A.D. 2015-Dec-05 04:51:43.5000,0.2963960276387669,0.9399173297568989,-3.550346943384072e-05,-0.0166885473456283,0.00511594177635886,-7.046961105120821e-07,0.005692022214921381,0.9855430955761783,-0.0001398789989787086
844,Earth (399),2457362.702586805,A.D. 2015-Dec-06 04:51:43.5000,0.2796617826162449,0.9448876246828823,-3.619234484756323e-05,-0.01677907883897236,0.00482432101249826,-6.685665491178685e-07,0.005691225588595116,0.985405164003539,-0.0001360109092759454
845,Earth (399),2457363.702586805,A.D. 2015-Dec-07 04:51:43.5000,0.2628396122343651,0.9495653346003772,-3.683180522574821e-05,-0.01686438353868076,0.004530788946401908,-6.060657411563856e-07,0.005690450851919421,0.9852710225064064,-0.0001322964775017532
846,Earth (399),2457364.702586805,A.D. 2015-Dec-08 04:51:43.5000,0.2459347867498025,0.9539486010867191,-3.739619133497694e-05,-0.01694437462871909,0.004235452732310992,-5.187374076744833e-07,0.005689697161912317,0.9851405251269761,-0.0001287196388054913
847,Earth (399),2457365.702586805,A.D. 2015-Dec-09 04:51:43.5000,0.2289526628486231,0.9580356774692043,-3.786178274357212e-05,-0.01701896617580655,0.003938429139481238,-4.089523270627201e-07,0.005688963782136226,0.9850135443550342,-0.0001252591716099874
848,Earth (399),2457366.702586805,A.D. 2015-Dec-10 04:51:43.5000,0.2118986821586566,0.9618249397376941,-3.820773651542967e-05,-0.01708807462109936,0.003639847147102036,-2.801300959648739e-07,0.005688250119153469,0.9848899774400314,-0.0001218864258653482
