r (AU),total_fragment_number
3.2484248424842481206553657e0,9.0316859928479653206314635e32
3.2488748874887489748175540e0,9.0336261138563798611881151e32
3.2493249324932493848905324e0,9.0355663795702638764405368e32
3.2497749774977497949635108e0,9.0375067899799429138131963e32
3.2502250225022502050364892e0,9.0394473450756401989470276e32
3.2506750675067506151094676e0,9.0413880448476380447100757e32
3.2511251125112510251824460e0,9.0433288892862029112996974e32
3.2515751575157514352554244e0,9.0452698783816041412170108e32
3.2520252025202518453284029e0,9.0472110121241226061781803e32
3.2524752475247522554013813e0,9.0491522905040089137098741e32
3.2529252925292526654743597e0,9.0510937135115770820215140e32
3.2533753375337530755473381e0,9.0530352811370777186397684e32
3.2538253825382539297095263e0,9.0549769933708032244958475e32
3.2542754275427543397825048e0,9.0569188502030560885841271e32
3.2547254725472547498554832e0,9.0588608516240898007350371e32
3.2551755175517551599284616e0,9.0608029976241982030316685e32
3.2556255625562555700014400e0,9.0627452881936809021646354e32
3.2560756075607559800744184e0,9.0646877233228274167613868e32
3.2565256525652563901473968e0,9.0666303030019402358162982e32
3.2569756975697568002203752e0,9.0685730272212800549192034e32
3.2574257425742572102933536e0,9.0705158959711825095577353e32
3.2578757875787576203663320e0,9.0724589092419313537518199e32
3.2583258325832580304393105e0,9.0744020670238233118883098e32
3.2587758775877584405122889e0,9.0763453693071666375691036e32
3.2592259225922592946744771e0,9.0782888160822940839780729e32
3.2596759675967597047474555e0,9.0802324073394504940343631e32
3.2601260126012601148204340e0,9.0821761430689873558962955e32
3.2605760576057605248934124e0,9.0841200232612258935326958e32
3.2610261026102609349663908e0,9.0860640479064426552040859e32
3.2614761476147613450393692e0,9.0880082169949876879169065e32
3.2619261926192617551123476e0,9.0899525305171605983617718e32
3.2623762376237621651853260e0,9.0918969884632811693556265e32
3.2628262826282625752583044e0,9.0938415908236749483229383e32
3.2632763276327629853312828e0,9.0957863375886732472956983e32
3.2637263726372633954042612e0,9.0977312287485727906607588e32
3.2641764176417642495664495e0,9.0996762642937351546396069e32
3.2646264626462646596394279e0,9.1016214442144585047709757e32
3.2650765076507650697124063e0,9.1035667685010972115169482e32
3.2655265526552654797853847e0,9.1055122371439681753907078e32
3.2659765976597658898583632e0,9.1074578501334243257024567e32
3.2664266426642662999313416e0,9.1094036074597926510285432e32
3.2668766876687667100043200e0,9.1113495091134015810971969e32
3.2673267326732671200772984e0,9.1132955550846112509780237e32
3.2677767776777675301502768e0,9.1152417453637558550067759e32
3.2682268226822679402232552e0,9.1171880799411796755823712e32
3.2686768676867683502962336e0,9.1191345588072284362556080e32
3.2691269126912692044584219e0,9.1210811819522493017291655e32
3.2695769576957696145314003e0,9.1230279493665995247688881e32
3.2700270027002700246043787e0,9.1249748610406248289255744e32
3.2704770477047704346773571e0,9.1269219169646968784838763e32
3.2709270927092708447503355e0,9.1288691171291556323870692e32
3.2713771377137712548233139e0,9.1308164615243525787934746e32
3.2718271827182716648962924e0,9.1327639501406752346584329e32
3.2722772277227720749692708e0,9.1347115829684549120139349e32
3.2727272727272724850422492e0,9.1366593599980834512709633e32
3.2731773177317728951152276e0,9.1386072812199108994359588e32
3.2736273627362733051882060e0,9.1405553466243233323123811e32
3.2740774077407741593503943e0,9.1425035562016650322991478e32
3.2745274527452745694233727e0,9.1444519099423263986553608e32
3.2749774977497749794963511e0,9.1464004078366891837288376e32
3.2754275427542753895693295e0,9.1483490498750991110703765e32
3.2758775877587757996423079e0,9.1502978360479581091541255e32
3.2763276327632762097152863e0,9.1522467663456522537835443e32
3.2767776777677766197882647e0,9.1541958407585560915470465e32
3.2772277227722770298612431e0,9.1561450592770326398179996e32
3.2776777677767774399342215e0,9.1580944218914982385893592e32
3.2781278127812778500072000e0,9.1600439285923274344495389e32
3.2785778577857782600801784e0,9.1619935793699178324170443e32
3.2790279027902791142423666e0,9.1639433742146540671434544e32
3.2794779477947795243153450e0,9.1658933131169438317104403e32
3.2799279927992799343883235e0,9.1678433960671602315545347e32
3.2803780378037803444613019e0,9.1697936230557051951498856e32
3.2808280828082807545342803e0,9.1717439940729965036413294e32
3.2812781278127811646072587e0,9.1736945091094259974398489e32
3.2817281728172815746802371e0,9.1756451681553898404120688e32
3.2821782178217819847532155e0,9.1775959712013231075253947e32
3.2826282628262823948261939e0,9.1795469182375888161531942e32
3.2830783078307828048991723e0,9.1814980092546220412628726e32
3.2835283528352832149721507e0,9.1834492442428362405436240e32
3.2839783978397840691343390e0,9.1854006231926491951402848e32
3.2844284428442844792073174e0,9.1873521460944599512232414e32
3.2848784878487848892802958e0,9.1893038129386992603042571e32
3.2853285328532852993532742e0,9.1912556237157719331612412e32
3.2857785778577857094262527e0,9.1932075784161173682172417e32
3.2862286228622861194992311e0,9.1951596770301403762501679e32
3.2866786678667865295722095e0,9.1971119195482861202905906e32
3.2871287128712869396451879e0,9.1990643059609637345720616e32
3.2875787578757873497181663e0,9.2010168362586140586695094e32
3.2880288028802877597911447e0,9.2029695104316707263984587e32
3.2884788478847881698641231e0,9.2049223284705558423593882e32
3.2889288928892890240263114e0,9.2068752903657217753422722e32
3.2893789378937894340992898e0,9.2088283961075690126693782e32
3.2898289828982898441722682e0,9.2107816456865643346494882e32
3.2902790279027902542452466e0,9.2127350390931615512244575e32
3.2907290729072906643182250e0,9.2146885763177755612353609e32
3.2911791179117910743912034e0,9.2166422573508500865608886e32
3.2916291629162914844641818e0,9.2185960821828692013323916e32
3.2920792079207918945371603e0,9.2205500508042506866947063e32
3.2925292529252923046101387e0,9.2225041632054209707039537e32
3.2929792979297927146831171e0,9.2244584193768915093772194e32
3.2934293429342931247560955e0,9.2264128193090772015555781e32
3.2938793879387939789182838e0,9.2283673629924534744590967e32
3.2943294329432943889912622e0,9.2303220504174626088145843e32
3.2947794779477947990642406e0,9.2322768815745713849308230e32
3.2952295229522952091372190e0,9.2342318564542465831165950e32
3.2956795679567956192101974e0,9.2361869750469276017949481e32
3.2961296129612960292831758e0,9.2381422373431258969829678e32
3.2965796579657964393561542e0,9.2400976433332765436480597e32
3.2970297029702968494291326e0,9.2420531930078463220990057e32
3.2974797479747972595021110e0,9.2440088863573279533784419e32
3.2979297929792976695750895e0,9.2459647233721968647064347e32
3.2983798379837980796480679e0,9.2479207040428953368097935e32
3.2988298829882984897210463e0,9.2498768283599088849717503e32
3.2992799279927993438832345e0,9.2518330963137547298169137e32
3.2997299729972997539562130e0,9.2537895078948910047427813e32
3.3001800180018001640291914e0,9.2557460630937945781213006e32
3.3006300630063005741021698e0,9.2577027619009538475394650e32
3.3010801080108009841751482e0,9.2596596043068701809511950e32
3.3015301530153013942481266e0,9.2616165903019916236908228e32
3.3019801980198018043211050e0,9.2635737198768699840280952e32
3.3024302430243022143940834e0,9.2655309930219547484492253e32
3.3028802880288026244670618e0,9.2674884097277429614524913e32
3.3033303330333030345400402e0,9.2694459699847431967512171e32
3.3037803780378034446130187e0,9.2714036737834597046030847e32
3.3042304230423042987752069e0,9.2733615211143924118101336e32
3.3046804680468047088481853e0,9.2753195119680210690480729e32
3.3051305130513051189211637e0,9.2772776463348729850046764e32
3.3055805580558055289941422e0,9.2792359242054697037601952e32
3.3060306030603059390671206e0,9.2811943455702693587121269e32
3.3064806480648063491400990e0,9.2831529104198064643076491e32
3.3069306930693067592130774e0,9.2851116187446097703864168e32
3.3073807380738071692860558e0,9.2870704705351806449023501e32
3.3078307830783075793590342e0,9.2890294657820305438725349e32
3.3082808280828079894320126e0,9.2909886044756983051997910e32
3.3087308730873083995049910e0,9.2929478866066752087748737e32
3.3091809180918092536671793e0,9.2949073121655000925006028e32
3.3096309630963096637401577e0,9.2968668811426887358497064e32
3.3100810081008100738131361e0,9.2988265935287727709656007e32
3.3105310531053104838861145e0,9.3007864493142622127134906e32
3.3109810981098108939590929e0,9.3027464484897131928187653e32
3.3114311431143113040320713e0,9.3047065910456501376654372e32
3.3118811881188117141050498e0,9.3066668769725845032705920e32
3.3123312331233121241780282e0,9.3086273062610839505746650e32
3.3127812781278125342510066e0,9.3105878789016498475315764e32
3.3132313231323129443239850e0,9.3125485948848541785374038e32
3.3136813681368133543969634e0,9.3145094542012357814949673e32
3.3141314131413142085591517e0,9.3164704568413104358769947e32
3.3145814581458146186321301e0,9.3184316027956530083833251e32
3.3150315031503150287051085e0,9.3203928920547893665498517e32
3.3154815481548154387780869e0,9.3223543246092655540387984e32
3.3159315931593158488510653e0,9.3243159004496506729424812e32
3.3163816381638162589240437e0,9.3262776195664705907967933e32
3.3168316831683166689970221e0,9.3282394819503030566053352e32
3.3172817281728170790700005e0,9.3302014875917171724604230e32
3.3177317731773174891429790e0,9.3321636364812258355310230e32
3.3181818181818178992159574e0,9.3341259286094212063395434e32
3.3186318631863183092889358e0,9.3360883639668594166113734e32
3.3190819081908191634511240e0,9.3380509425441110095907096e32
3.3195319531953195735241025e0,9.3400136643317090585728492e32
3.3199819981998199835970809e0,9.3419765293202702236621731e32
3.3204320432043203936700593e0,9.3439395375003275781539784e32
3.3208820882088208037430377e0,9.3459026888624646356593887e32
3.3213321332133212138160161e0,9.3478659833972519394226006e32
3.3217821782178216238889945e0,9.3498294210952730030547378e32
3.3222322232223220339619729e0,9.3517930019470781936736665e32
3.3226822682268224440349513e0,9.3537567259432812890800060e32
3.3231323132313228541079297e0,9.3557205930744470679104302e32
3.3235823582358232641809082e0,9.3576846033311532791685396e32
3.3240324032403241183430964e0,9.3596487567039949656805037e32
3.3244824482448245284160748e0,9.3616130531835455529942810e32
3.3249324932493249384890532e0,9.3635774927604202600623716e32
3.3253825382538253485620316e0,9.3655420754251737774582840e32
3.3258325832583257586350101e0,9.3675068011684198829826377e32
3.3262826282628261687079885e0,9.3694716699807565017653638e32
3.3267326732673265787809669e0,9.3714366818527556182025398e32
3.3271827182718269888539453e0,9.3734018367750382158541890e32
3.3276327632763273989269237e0,9.3753671347382036610021235e32
3.3280828082808278089999021e0,9.3773325757328268203461821e32
3.3285328532853282190728805e0,9.3792981597495257951426266e32
3.3289828982898290732350688e0,9.3812638867789273335590035e32
3.3294329432943294833080472e0,9.3832297568116178315101978e32
3.3298829882988298933810256e0,9.3851957698382081844930675e32
3.3303330333033303034540040e0,9.3871619258493078468525898e32
3.3307830783078307135269824e0,9.3891282248355464490600725e32
3.3312331233123311235999608e0,9.3910946667875132693341623e32
3.3316831683168315336729393e0,9.3930612516958379381461671e32
3.3321332133213319437459177e0,9.3950279795511371156004679e32
3.3325832583258323538188961e0,9.3969948503440303441052071e32
3.3330333033303327638918745e0,9.3989618640651486952835734e32
3.3334833483348331739648529e0,9.4009290207050987411767826e32
3.3339333933393340281270412e0,9.4028963202545202003193077e32
3.3343834383438344382000196e0,9.4048637627040441443343375e32
3.3348334833483348482729980e0,9.4068313480442958802375374e32
3.3352835283528352583459764e0,9.4087990762659007150445730e32
3.3357335733573356684189548e0,9.4107669473594897203786330e32
3.3361836183618360784919332e0,9.4127349613157083793817136e32
3.3366336633663364885649116e0,9.4147031181251892048288840e32
3.3370837083708368986378900e0,9.4166714177785805621659021e32
3.3375337533753373087108685e0,9.4186398602665077584084335e32
3.3379837983798377187838469e0,9.4206084455796278059135202e32
3.3384338433843381288568253e0,9.4225771737085847466712779e32
3.3388838883888389830190135e0,9.4245460446440024465454913e32
3.3393339333933393930919920e0,9.4265150583765552117157718e32
3.3397839783978398031649704e0,9.4284842148968827607165926e32
3.3402340234023402132379488e0,9.4304535141956421059049958e32
3.3406840684068406233109272e0,9.4324229562634816127267393e32
3.3411341134113410333839056e0,9.4343925410910683816020306e32
3.3415841584158414434568840e0,9.4363622686690435722172237e32
3.3420342034203418535298624e0,9.4383321389880886965113335e32
3.3424842484248422636028408e0,9.4403021520388391495631912e32
3.3429342934293426736758192e0,9.4422723078119778844636926e32
3.3433843384338430837487977e0,9.4442426062981662370255221e32
3.3438343834383434938217761e0,9.4462130474880669842132452e32
3.3442844284428443479839643e0,9.4481836313723256091688580e32
3.3447344734473447580569427e0,9.4501543579416841522103676e32
3.3451845184518451681299211e0,9.4521252271867405384677050e32
3.3456345634563455782028996e0,9.4540962390982065440693814e32
3.3460846084608459882758780e0,9.4560673936667579163468890e32
3.3465346534653463983488564e0,9.4580386908830487853535084e32
3.3469846984698468084218348e0,9.4600101307378010152809160e32
3.3474347434743472184948132e0,9.4619817132216528835117043e32
3.3478847884788476285677916e0,9.4639534383253118427187421e32
3.3483348334833480386407700e0,9.4659253060394493167778792e32
3.3487848784878484487137484e0,9.4678973163547727583619845e32
3.3492349234923493028759367e0,9.4698694692619651205619538e32
3.3496849684968497129489151e0,9.4718417647517223268356099e32
3.3501350135013501230218935e0,9.4738142028147143599069219e32
3.3505850585058505330948719e0,9.4757867834416602016638047e32
3.3510351035103509431678503e0,9.4777595066232500109565579e32
3.3514851485148513532408288e0,9.4797323723501797112430044e32
3.3519351935193517633138072e0,9.4817053806131596374997744e32
3.3523852385238521733867856e0,9.4836785314028669782102409e32
3.3528352835283525834597640e0,9.4856518247100221564141995e32
3.3532853285328529935327424e0,9.4876252605253628889740149e32
3.3537353735373534036057208e0,9.4895988388395361001835640e32
3.3541854185418542577679091e0,9.4915725596432910361202578e32
3.3546354635463546678408875e0,9.4935464229273466786720110e32
3.3550855085508550779138659e0,9.4955204286823701282590313e32
3.3555355535553554879868443e0,9.4974945768991308070850600e32
3.3559855985598558980598227e0,9.4994688675683203151522777e32
3.3564356435643563081328011e0,9.5014433006806461051335532e32
3.3568856885688567182057795e0,9.5034178762268603054100588e32
3.3573357335733571282787580e0,9.5053925941976646040471402e32
3.3577857785778575383517364e0,9.5073674545837923944515199e32
3.3582358235823579484247148e0,9.5093424573759482469923053e32
3.3586858685868583584976932e0,9.5113176025648987015694762e32
3.3591359135913592126598815e0,9.5132928901413295935776902e32
3.3595859585958596227328599e0,9.5152683200960189921319730e32
3.3600360036003600328058383e0,9.5172438924196729087533129e32
3.3604860486048604428788167e0,9.5192196071030290603040746e32
3.3609360936093608529517951e0,9.5211954641368309282541458e32
3.3613861386138612630247735e0,9.5231714635118147883140105e32
3.3618361836183616730977519e0,9.5251476052187313277129603e32
3.3622862286228620831707303e0,9.5271238892482952048832678e32
3.3627362736273624932437087e0,9.5291003155912801654843168e32
3.3631863186318629033166872e0,9.5310768842384253675303526e32
3.3636363636363633133896656e0,9.5330535951804872628581899e32
3.3640864086408641675518538e0,9.5350304484082064506339551e32
3.3645364536453645776248322e0,9.5370074439123365003907010e32
3.3649864986498649876978106e0,9.5389845816836252170539579e32
3.3654365436543653977707891e0,9.5409618617128333759161826e32
3.3658865886588658078437675e0,9.5429392839907159876623089e32
3.3663366336633662179167459e0,9.5449168485080367098885553e32
3.3667866786678666279897243e0,9.5468945552555779351655900e32
3.3672367236723670380627027e0,9.5488724042240499984700432e32
3.3676867686768674481356811e0,9.5508503954042626742583178e32
3.3681368136813678582086595e0,9.5528285287869839435822744e32
3.3685868586858682682816379e0,9.5548068043629601702155622e32
3.3690369036903691224438262e0,9.5567852221229650998175650e32
3.3694869486948695325168046e0,9.5587637820577825661108317e32
3.3699369936993699425897830e0,9.5607424841581891970585077e32
3.3703870387038703526627614e0,9.5627213284149428856492883e32
3.3708370837083707627357398e0,9.5647003148188418771245300e32
3.3712871287128711728087183e0,9.5666794433606440644729283e32
3.3717371737173715828816967e0,9.5686587140311433694801974e32
3.3721872187218719929546751e0,9.5706381268211337139320518e32
3.3726372637263724030276535e0,9.5726176817213931669435173e32
3.3730873087308728131006319e0,9.5745973787226810626551701e32
3.3735373537353732231736103e0,9.5765772178158259104978628e32
3.3739873987398740773357986e0,9.5785571989916072207385020e32
3.3744374437443744874087770e0,9.5805373222408030624921137e32
3.3748874887488748974817554e0,9.5825175875542304159745045e32
3.3753375337533753075547338e0,9.5844979949226514976300120e32
3.3757875787578757176277122e0,9.5864785443369077872564155e32
3.3762376237623761277006906e0,9.5884592357877615012980526e32
3.3766876687668765377736690e0,9.5904400692660296199707298e32
3.3771377137713769478466475e0,9.5924210447625248000346114e32
3.3775877587758773579196259e0,9.5944021622680510513385769e32
3.3780378037803777679926043e0,9.5963834217733965310608176e32
3.3784878487848781780655827e0,9.5983648232693911897840669e32
3.3789378937893790322277709e0,9.6003463667468491254203696e32
3.3793879387938794423007494e0,9.6023280521965311132621827e32
3.3798379837983798523737278e0,9.6043098796093218676637082e32
3.3802880288028802624467062e0,9.6062918489759951342843300e32
3.3807380738073806725196846e0,9.6082739602873765402511389e32
3.3811881188118810825926630e0,9.6102562135342859480837030e32
3.3816381638163814926656414e0,9.6122386087075561906685171e32
3.3820882088208819027386198e0,9.6142211457980085716770299e32
3.3825382538253823128115982e0,9.6162038247964586301731671e32
3.3829882988298827228845767e0,9.6181866456937291109802583e32
3.3834383438343831329575551e0,9.6201696084806701408073673e32
3.3838883888388839871197433e0,9.6221527131481001410221813e32
3.3843384338433843971927217e0,9.6241359596868432975999107e32
3.3847884788478848072657001e0,9.6261193480877266788195271e32
3.3852385238523852173386786e0,9.6281028783416277932758290e32
3.3856885688568856274116570e0,9.6300865504393535331214574e32
3.3861386138613860374846354e0,9.6320703643717338489391457e32
3.3865886588658864475576138e0,9.6340543201296462493236922e32
3.3870387038703868576305922e0,9.6360384177039005087314995e32
3.3874887488748872677035706e0,9.6380226570853496361753931e32
3.3879387938793876777765490e0,9.6400070382648610521870060e32
3.3883888388838880878495274e0,9.6419915612332603838934292e32
3.3888388838883884979225058e0,9.6439762259813991991556073e32
3.3892889288928893520846941e0,9.6459610325001449185051735e32
3.3897389738973897621576725e0,9.6479459807803174044616956e32
3.3901890189018901722306509e0,9.6499310708128229886575872e32
3.3906390639063905823036293e0,9.6519163025884887393718201e32
3.3910891089108909923766078e0,9.6539016760981892828954309e32
3.3915391539153914024495862e0,9.6558871913327646578743185e32
3.3919891989198918125225646e0,9.6578728482830952552070425e32
3.3924392439243922225955430e0,9.6598586469400528188808783e32
3.3928892889288926326685214e0,9.6618445872944802698454859e32
3.3933393339333930427414998e0,9.6638306693372522343919023e32
3.3937893789378934528144782e0,9.6658168930592433388111642e32
3.3942394239423943069766665e0,9.6678032584513310916980699e32
3.3946894689468947170496449e0,9.6697897655043901193436563e32
3.3951395139513951271226233e0,9.6717764142093008126464831e32
3.3955895589558955371956017e0,9.6737632045569132983156143e32
3.3960396039603959472685801e0,9.6757501365381439960466287e32
3.3964896489648963573415585e0,9.6777372101438603263711593e32
3.3969396939693967674145370e0,9.6797244253649080925426277e32
3.3973897389738971774875154e0,9.6817117821922310961423472e32
3.3978397839783975875604938e0,9.6836992806166708169680971e32
3.3982898289828979976334722e0,9.6856869206291566450823831e32
3.3987398739873984077064506e0,9.6876747022205444718017921e32
3.3991899189918992618686389e0,9.6896626253817363053030952e32
3.3996399639963996719416173e0,9.6916506901036341537630638e32
3.4000900090009000820145957e0,9.6936388963771256138396615e32
3.4005400540054004920875741e0,9.6956272441931069291021364e32
3.4009900990099009021605525e0,9.6976157335424700196640944e32
3.4014401440144013122335309e0,9.6996043644161356286767567e32
3.4018901890189017223065093e0,9.7015931368050028820131329e32
3.4023402340234021323794877e0,9.7035820506999536117236637e32
3.4027902790279025424524662e0,9.7055711060919258547821392e32
3.4032403240324029525254446e0,9.7075603029717812671126694e32
3.4036903690369033625984230e0,9.7095496413304939144860634e32
3.4041404140414042167606112e0,9.7115391211589340997377158e32
3.4045904590459046268335896e0,9.7135287424480139191075631e32
3.4050405040504050369065681e0,9.7155185051886541157468264e32
3.4054905490549054469795465e0,9.7175084093717811974142498e32
3.4059405940594058570525249e0,9.7194984549883014957422468e32
3.4063906390639062671255033e0,9.7214886420291415184895615e32
3.4068406840684066771984817e0,9.7234789704852364203262225e32
3.4072907290729070872714601e0,9.7254694403475011797959280e32
3.4077407740774074973444385e0,9.7274600516068248347085223e32
3.4081908190819079074174169e0,9.7294508042541800096829338e32
3.4086408640864083174903953e0,9.7314416982804946536297874e32
3.4090909090909091716525836e0,9.7334327336766851862446618e32
3.4095409540954095817255620e0,9.7354239104336925268051089e32
3.4099909990999099917985404e0,9.7374152285424374184623495e32
3.4104410441044104018715188e0,9.7394066879938651039495778e32
3.4108910891089108119444973e0,9.7413982887789251494556300e32
3.4113411341134112220174757e0,9.7433900308885325335242041e32
3.4117911791179116320904541e0,9.7453819143136569984704671e32
3.4122412241224120421634325e0,9.7473739390452221697494014e32
3.4126912691269124522364109e0,9.7493661050741660843347973e32
3.4131413141314128623093893e0,9.7513584123914772195162715e32
3.4135913591359132723823677e0,9.7533508609880676715337605e32
3.4140414041404141265445560e0,9.7553434508549014180949083e32
3.4144914491449145366175344e0,9.7573361819829280253885509e32
3.4149414941494149466905128e0,9.7593290543630912949960017e32
3.4153915391539153567634912e0,9.7613220679863508811692622e32
3.4158415841584157668364696e0,9.7633152228436765262234993e32
3.4162916291629161769094480e0,9.7653085189260250021069530e32
3.4167416741674165869824265e0,9.7673019562243487573122211e32
3.4171917191719169970554049e0,9.7692955347296088872431859e32
3.4176417641764174071283833e0,9.7712892544328010749488680e32
3.4180918091809178172013617e0,9.7732831153248503870361306e32
3.4185418541854182272743401e0,9.7752771173967496242502328e32
3.4189918991899190814365284e0,9.7772712606394584408431762e32
3.4194419441944194915095068e0,9.7792655450439537848895315e32
3.4198919891989199015824852e0,9.7812599706012053987044654e32
3.4203420342034203116554636e0,9.7832545373021974361219524e32
3.4207920792079207217284420e0,9.7852492451378909925458750e32
3.4212421242124211318014204e0,9.7872440940992932802402996e32
3.4216921692169215418743988e0,9.7892390841773567476978240e32
3.4221422142214219519473772e0,9.7912342153630698722080650e32
3.4225922592259223620203556e0,9.7932294876474168076049971e32
3.4230423042304227720933341e0,9.7952249010213961192414021e32
3.4234923492349231821663125e0,9.7972204554759890786474932e32
3.4239423942394240363285007e0,9.7992161510021726338978410e32
3.4243924392439244464014791e0,9.8012119875909467914971082e32
3.4248424842484248564744576e0,9.8032079652333230871650038e32
3.4252925292529252665474360e0,9.8052040839202582928497677e32
3.4257425742574256766204144e0,9.8072003436427999730681279e32
3.4261926192619260866933928e0,9.8091967443918919294013975e32
3.4266426642664264967663712e0,9.8111932861585644325437353e32
3.4270927092709269068393496e0,9.8131899689338102832404002e32
3.4275427542754273169123280e0,9.8151867927086438995148627e32
3.4279927992799277269853064e0,9.8171837574740479940492164e32
3.4284428442844281370582848e0,9.8191808632210571609932625e32
3.4288928892889285471312633e0,9.8211781099406699656997828e32
3.4293429342934294012934515e0,9.8231754976238806500659171e32
3.4297929792979298113664299e0,9.8251730262617367786083934e32
3.4302430243024302214394083e0,9.8271706958452152994017823e32
3.4306930693069306315123868e0,9.8291685063653608946590500e32
3.4311431143114310415853652e0,9.8311664578131577182141711e32
3.4315931593159314516583436e0,9.8331645501796576580395156e32
3.4320432043204318617313220e0,9.8351627834558780144623155e32
3.4324932493249322718043004e0,9.8371611576328115882278297e32
3.4329432943294326818772788e0,9.8391596727015160319159515e32
3.4333933393339330919502572e0,9.8411583286530014400945088e32
3.4338433843384335020232356e0,9.8431571254783038480651836e32
3.4342934293429343561854239e0,9.8451560631684520853702537e32
3.4347434743474347662584023e0,9.8471551417144735404001163e32
3.4351935193519351763313807e0,9.8491543611074028073045725e32
3.4356435643564355864043591e0,9.8511537213382658333221388e32
3.4360936093609359964773375e0,9.8531532223981159475770659e32
3.4365436543654364065503160e0,9.8551528642779920676747972e32
3.4369936993699368166232944e0,9.8571526469689129350944454e32
3.4374437443744372266962728e0,9.8591525704619419670234266e32
3.4378937893789376367692512e0,9.8611526347481166399153033e32
3.4383438343834380468422296e0,9.8631528398184787536792803e32
3.4387938793879384569152080e0,9.8651531856640758728320855e32
3.4392439243924393110773963e0,9.8671536722759584441942082e32
3.4396939693969397211503747e0,9.8691542996451797968898994e32
3.4401440144014401312233531e0,9.8711550677627846131321252e32
3.4405940594059405412963315e0,9.8731559766198435158677057e32
3.4410441044104409513693099e0,9.8751570262074011873096072e32
3.4414941494149413614422883e0,9.8771582165164994273670345e32
3.4419441944194417715152667e0,9.8791595475382175058980920e32
3.4423942394239421815882451e0,9.8811610192636289281533614e32
3.4428442844284425916612236e0,9.8831626316837610825232398e32
3.4432943294329430017342020e0,9.8851643847897134149921624e32
3.4437443744374434118071804e0,9.8871662785725277254693339e32
3.4441944194419442659693686e0,9.8891683130232804015090973e32
3.4446444644464446760423471e0,9.8911704881330334191469882e32
3.4450945094509450861153255e0,9.8931728038928833420636800e32
3.4455445544554454961883039e0,9.8951752602938762936240199e32
3.4459945994599459062612823e0,9.8971778573271016317492777e32
3.4464446444644463163342607e0,9.8991805949836285382343927e32
3.4468946894689467264072391e0,9.9011834732545319594818270e32
3.4473447344734471364802175e0,9.9031864921309055768684927e32
3.4477947794779475465531959e0,9.9051896516038358660118983e32
3.4482448244824479566261743e0,9.9071929516643819206438175e32
3.4486948694869483666991528e0,9.9091963923036374221411625e32
3.4491449144914492208613410e0,9.9111999735126989341846070e32
3.4495949594959496309343194e0,9.9132036952826514912397784e32
3.4500450045004500410072978e0,9.9152075576046031862023965e32
3.4504950495049504510802763e0,9.9172115604696001424373083e32
3.4509450945094508611532547e0,9.9192157038687706289665641e32
3.4513951395139512712262331e0,9.9212199877932025625595531e32
3.4518451845184516812992115e0,9.9232244122339982715044719e32
3.4522952295229520913721899e0,9.9252289771822499960263519e32
3.4527452745274525014451683e0,9.9272336826290615055652703e32
3.4531953195319529115181467e0,9.9292385285655408930169470e32
3.4536453645364533215911251e0,9.9312435149827789574545326e32
3.4540954095409541757533134e0,9.9332486418718982032925542e32
3.4545454545454545858262918e0,9.9352539092239836649966395e32
3.4549954995499549958992702e0,9.9372593170301823465632887e32
3.4554455445544554059722486e0,9.9392648652815634297874409e32
3.4558955895589558160452270e0,9.9412705539692595071467888e32
3.4563456345634562261182054e0,9.9432763830843945242077403e32
3.4567956795679566361911839e0,9.9452823526180722504103729e32
3.4572457245724570462641623e0,9.9472884625614051021060486e32
3.4576957695769574563371407e0,9.9492947129055155837092946e32
3.4581458145814578664101191e0,9.9513011036415406111534459e32
3.4585958595859582764830975e0,9.9533076347605853950304605e32
3.4590459045904591306452858e0,9.9553143062537854101217926e32
3.4594959495949595407182642e0,9.9573211181122617196900887e32
3.4599459945994599507912426e0,9.9593280703271497985168029e32
3.4603960396039603608642210e0,9.9613351628895779156239855e32
3.4608460846084607709371994e0,9.9633423957906599285148793e32
3.4612961296129611810101778e0,9.9653497690215514880972690e32
3.4617461746174615910831562e0,9.9673572825733880691526086e32
3.4621962196219620011561346e0,9.9693649364372864114879025e32
3.4626462646264624112291131e0,9.9713727306044122540741006e32
3.4630963096309628213020915e0,9.9733806650658909836294918e32
3.4635463546354632313750699e0,9.9753887398128595160874109e32
3.4639963996399640855372581e0,9.9773969548364662965962388e32
3.4644464446444644956102366e0,9.9794053101278554468487143e32
3.4648964896489649056832150e0,9.9814138056781754119932182e32
3.4653465346534653157561934e0,9.9834224414785919310007005e32
3.4657965796579657258291718e0,9.9854312175202058910074773e32
3.4662466246624661359021502e0,9.9874401337942522062747748e32
3.4666966696669665459751286e0,9.9894491902917770001674403e32
3.4671467146714669560481070e0,9.9914583870040267161617462e32
3.4675967596759673661210854e0,9.9934677239221238586722197e32
3.4680468046804677761940638e0,9.9954772010372312843660495e32
3.4684968496849681862670423e0,9.9974868183405075264547817e32
3.4689468946894690404292305e0,9.9994965758231154416056049e32
3.4693969396939694505022089e0,1.0001506473476217886485708e33
3.4698469846984698605751873e0,1.0003516511290990688129205e33
3.4702970297029702706481658e0,1.0005526689258586615140121e33
3.4707470747074706807211442e0,1.0007537007370188700311973e33
3.4711971197119710907941226e0,1.0009547465616951153400667e33
3.4716471647164715008671010e0,1.0011558063990068536414767e33
3.4720972097209719109400794e0,1.0013568802480696500262059e33
3.4725472547254723210130578e0,1.0015579681080009430824776e33
