r (AU),total_fragment_number
2.2448244824482448400715384e0,5.9786585985241647034809062e32
2.2452745274527452501445168e0,5.9804980900808222690893649e32
2.2457245724572456602174952e0,5.9823377759974071770933280e32
2.2461746174617460702904737e0,5.9841776562549387366472648e32
2.2466246624662464803634521e0,5.9860177308344449038169293e32
2.2470747074707468904364305e0,5.9878579997169478700605525e32
2.2475247524752477445986187e0,5.9896984628834820766273516e32
2.2479747974797481546715971e0,5.9915391203150877293740670e32
2.2484248424842485647445756e0,5.9933799719928136810687238e32
2.2488748874887489748175540e0,5.9952210178977109462071681e32
2.2493249324932493848905324e0,5.9970622580108370244687092e32
2.2497749774977497949635108e0,5.9989036923132494155326568e32
2.2502250225022502050364892e0,6.0007453207860308392362336e32
2.2506750675067506151094676e0,6.0025871434102294277715242e32
2.2511251125112510251824460e0,6.0044291601669387096148570e32
2.2515751575157514352554244e0,6.0062713710372399634515741e32
2.2520252025202518453284029e0,6.0081137760022519379159172e32
2.2524752475247522554013813e0,6.0099563750430292503834343e32
2.2529252925292526654743597e0,6.0117991681406812820011423e32
2.2533753375337530755473381e0,6.0136421552763361488905077e32
2.2538253825382534856203165e0,6.0154853364310981881669647e32
2.2542754275427538956932949e0,6.0173287115860847073128744e32
2.2547254725472547498554832e0,6.0191722807224223812978227e32
2.2551755175517551599284616e0,6.0210160438212285176041704e32
2.2556255625562555700014400e0,6.0228600008636535702075362e32
2.2560756075607559800744184e0,6.0247041518308386255963133e32
2.2565256525652563901473968e0,6.0265484967039262114107762e32
2.2569756975697568002203752e0,6.0283930354640631787468414e32
2.2574257425742576543825635e0,6.0302377680924107902192329e32
2.2578757875787580644555419e0,6.0320826945701418376577210e32
2.2583258325832584745285203e0,6.0339278148784139807973279e32
2.2587758775877588846014987e0,6.0357731289984072172272275e32
2.2592259225922592946744771e0,6.0376186369112943387771901e32
2.2596759675967597047474555e0,6.0394643385982820043461837e32
2.2601260126012601148204340e0,6.0413102340405401234602169e32
2.2605760576057605248934124e0,6.0431563232192710315626155e32
2.2610261026102609349663908e0,6.0450026061156727406410630e32
2.2614761476147613450393692e0,6.0468490827109706445689772e32
2.2619261926192617551123476e0,6.0486957529863562701505781e32
2.2623762376237621651853260e0,6.0505426169230650993224490e32
2.2628262826282625752583044e0,6.0523896745023261288377097e32
2.2632763276327629853312828e0,6.0542369257053618702660164e32
2.2637263726372633954042612e0,6.0560843705133962763289064e32
2.2641764176417638054772397e0,6.0579320089076864462411741e32
2.2646264626462646596394279e0,6.0597798408694822734582103e32
2.2650765076507650697124063e0,6.0616278663800221222203599e32
2.2655265526552654797853847e0,6.0634760854205638123183576e32
2.2659765976597658898583632e0,6.0653244979723968688843151e32
2.2664266426642662999313416e0,6.0671731040167589355826368e32
2.2668766876687667100043200e0,6.0690219035349460227288977e32
2.2673267326732675641665082e0,6.0708708965082289204807595e32
2.2677767776777679742394866e0,6.0727200829178921099387513e32
2.2682268226822683843124651e0,6.0745694627452287191146866e32
2.2686768676867687943854435e0,6.0764190359715333171722596e32
2.2691269126912692044584219e0,6.0782688025781336197684221e32
2.2695769576957696145314003e0,6.0801187625462903289976706e32
2.2700270027002700246043787e0,6.0819689158573578218267507e32
2.2704770477047704346773571e0,6.0838192624926321085712377e32
2.2709270927092708447503355e0,6.0856698024334488312234273e32
2.2713771377137712548233139e0,6.0875205356611371465921521e32
2.2718271827182716648962924e0,6.0893714621570197263027811e32
2.2722772277227720749692708e0,6.0912225819024509473220602e32
2.2727272727272724850422492e0,6.0930738948787859071926754e32
2.2731773177317728951152276e0,6.0949254010673609684828630e32
2.2736273627362733051882060e0,6.0967771004495305081593689e32
2.2740774077407737152611844e0,6.0986289930066633147077463e32
2.2745274527452741253341628e0,6.1004810787201404264045351e32
2.2749774977497749794963511e0,6.1023333575713140584886599e32
2.2754275427542753895693295e0,6.1041858295415782196035873e32
2.2758775877587757996423079e0,6.1060384946123218743612013e32
2.2763276327632762097152863e0,6.1078913527649159729748763e32
2.2767776777677766197882647e0,6.1097444039807653327271848e32
2.2772277227722774739504530e0,6.1115976482412899029954470e32
2.2776777677767778840234314e0,6.1134510855278678397524411e32
2.2781278127812782940964098e0,6.1153047158219176512236067e32
2.2785778577857787041693882e0,6.1171585391048773011847736e32
2.2790279027902791142423666e0,6.1190125553581451217350506e32
2.2794779477947795243153450e0,6.1208667645631698852893733e32
2.2799279927992799343883235e0,6.1227211667013737029528829e32
2.2803780378037803444613019e0,6.1245757617541894944698267e32
2.2808280828082807545342803e0,6.1264305497030797231980073e32
2.2812781278127811646072587e0,6.1282855305294946027042409e32
2.2817281728172815746802371e0,6.1301407042148720967643573e32
2.2821782178217819847532155e0,6.1319960707406919625587282e32
2.2826282628262823948261939e0,6.1338516300884022519263488e32
2.2830783078307828048991723e0,6.1357073822394928101107560e32
2.2835283528352832149721507e0,6.1375633271754325856532159e32
2.2839783978397836250451292e0,6.1394194648777099826453849e32
2.2844284428442840351181076e0,6.1412757953278090817232771e32
2.2848784878487848892802958e0,6.1431323185072305367695351e32
2.2853285328532852993532742e0,6.1449890343974533843885903e32
2.2857785778577857094262527e0,6.1468459429800056603488199e32
2.2862286228622861194992311e0,6.1487030442363966654441513e32
2.2866786678667865295722095e0,6.1505603381481277741331676e32
2.2871287128712873837343977e0,6.1524178246967205370007825e32
2.2875787578757877938073761e0,6.1542755038637181219101211e32
2.2880288028802882038803546e0,6.1561333756306283885032301e32
2.2884788478847886139533330e0,6.1579914399790226071049094e32
2.2889288928892890240263114e0,6.1598496968904028727496824e32
2.2893789378937894340992898e0,6.1617081463463447792179914e32
2.2898289828982898441722682e0,6.1635667883283943766767230e32
2.2902790279027902542452466e0,6.1654256228181150091153331e32
2.2907290729072906643182250e0,6.1672846497970786674345618e32
2.2911791179117910743912034e0,6.1691438692468141079787268e32
2.2916291629162914844641818e0,6.1710032811489466442681564e32
2.2920792079207918945371603e0,6.1728628854850295322291411e32
2.2925292529252923046101387e0,6.1747226822366592623443941e32
2.2929792979297927146831171e0,6.1765826713854171930018806e32
2.2934293429342931247560955e0,6.1784428529129048587158966e32
2.2938793879387935348290739e0,6.1803032268007281174563800e32
2.2943294329432939449020523e0,6.1821637930304870625857460e32
2.2947794779477947990642406e0,6.1840245515838084487762039e32
2.2952295229522952091372190e0,6.1858855024422974134217512e32
2.2956795679567956192101974e0,6.1877466455875655790998492e32
2.2961296129612960292831758e0,6.1896079810012814938872491e32
2.2965796579657964393561542e0,6.1914695086650257955959756e32
2.2970297029702968494291326e0,6.1933312285604778409418856e32
2.2974797479747977035913209e0,6.1951931406692780755400555e32
2.2979297929792981136642993e0,6.1970552449730611803980385e32
2.2983798379837985237372777e0,6.1989175414534978653204069e32
2.2988298829882989338102561e0,6.2007800300922480314726274e32
2.2992799279927993438832345e0,6.2026427108709564479254185e32
2.2997299729972997539562130e0,6.2045055837713082360021600e32
2.3001800180018001640291914e0,6.2063686487750014873931587e32
2.3006300630063005741021698e0,6.2082319058636874563525966e32
2.3010801080108009841751482e0,6.2100953550190591905391977e32
2.3015301530153013942481266e0,6.2119589962228320754658378e32
2.3019801980198018043211050e0,6.2138228294566775415130296e32
2.3024302430243022143940834e0,6.2156868547023152976492911e32
2.3028802880288026244670618e0,6.2175510719414592882356173e32
2.3033303330333030345400402e0,6.2194154811557917522916267e32
2.3037803780378034446130187e0,6.2212800823270720304625580e32
2.3042304230423038546859971e0,6.2231448754369996555905988e32
2.3046804680468047088481853e0,6.2250098604673145127705977e32
2.3051305130513051189211637e0,6.2268750373997435167304766e32
2.3055805580558055289941422e0,6.2287404062160445669635936e32
2.3060306030603059390671206e0,6.2306059668979395341662880e32
2.3064806480648063491400990e0,6.2324717194272021705026063e32
2.3069306930693067592130774e0,6.2343376637855853314343239e32
2.3073807380738076133752656e0,6.2362037999548361078156933e32
2.3078307830783080234482441e0,6.2380701279167455456333302e32
2.3082808280828084335212225e0,6.2399366476530578534377256e32
2.3087308730873088435942009e0,6.2418033591455662389433160e32
2.3091809180918092536671793e0,6.2436702623760617481367173e32
2.3096309630963096637401577e0,6.2455373573263275006692007e32
2.3100810081008100738131361e0,6.2474046439781451750401570e32
2.3105310531053104838861145e0,6.2492721223133238316347114e32
2.3109810981098108939590929e0,6.2511397923136638839267042e32
2.3114311431143113040320713e0,6.2530076539609787157569029e32
2.3118811881188117141050498e0,6.2548757072370745052066711e32
2.3123312331233121241780282e0,6.2567439521238006649137951e32
2.3127812781278125342510066e0,6.2586123886029424762573674e32
2.3132313231323129443239850e0,6.2604810166563486312992341e32
2.3136813681368133543969634e0,6.2623498362658584546140161e32
2.3141314131413137644699418e0,6.2642188474133105502003941e32
2.3145814581458141745429202e0,6.2660880500805492866645718e32
2.3150315031503150287051085e0,6.2679574442494327235556200e32
2.3154815481548154387780869e0,6.2698270299018066706316232e32
2.3159315931593158488510653e0,6.2716968070195464812642214e32
2.3163816381638162589240437e0,6.2735667755845022886671413e32
2.3168316831683166689970221e0,6.2754369355785667400345919e32
2.3172817281728175231592104e0,6.2773072869835964537637635e32
2.3177317731773179332321888e0,6.2791778297814920033842092e32
2.3181818181818183433051672e0,6.2810485639541373891788536e32
2.3186318631863187533781456e0,6.2829194894834194937343827e32
2.3190819081908191634511240e0,6.2847906063512338465487672e32
2.3195319531953195735241025e0,6.2866619145395055207335332e32
2.3199819981998199835970809e0,6.2885334140301286046347706e32
2.3204320432043203936700593e0,6.2904051048050180833008402e32
2.3208820882088208037430377e0,6.2922769868460903829319836e32
2.3213321332133212138160161e0,6.2941490601352864293104153e32
2.3217821782178216238889945e0,6.2960213246545096782694501e32
2.3222322232223220339619729e0,6.2978937803857305992048581e32
2.3226822682268224440349513e0,6.2997664273108519273740136e32
2.3231323132313228541079297e0,6.3016392654118498967802097e32
2.3235823582358232641809082e0,6.3035122946706517422627938e32
2.3240324032403236742538866e0,6.3053855150692416241604030e32
2.3244824482448240843268650e0,6.3072589265895482184642654e32
2.3249324932493249384890532e0,6.3091325292135614501205414e32
2.3253825382538253485620316e0,6.3110063229232445827655972e32
2.3258325832583257586350101e0,6.3128803077005774532824277e32
2.3262826282628261687079885e0,6.3147544835275370162502665e32
2.3267326732673265787809669e0,6.3166288503861211229506179e32
2.3271827182718274329431551e0,6.3185034082583240217852846e32
2.3276327632763278430161336e0,6.3203781571261169027259770e32
2.3280828082808282530891120e0,6.3222530969715192343324110e32
2.3285328532853286631620904e0,6.3241282277765540880440042e32
2.3289828982898290732350688e0,6.3260035495232157122625592e32
2.3294329432943294833080472e0,6.3278790621935250166996727e32
2.3298829882988298933810256e0,6.3297547657695036316428816e32
2.3303330333033303034540040e0,6.3316306602331883194744709e32
2.3307830783078307135269824e0,6.3335067455666237689120696e32
2.3312331233123311235999608e0,6.3353830217518164781484669e32
2.3316831683168315336729393e0,6.3372594887708450029704895e32
2.3321332133213319437459177e0,6.3391361466057302530897343e32
2.3325832583258323538188961e0,6.3410129952385529460208491e32
2.3330333033303327638918745e0,6.3428900346513433589626556e32
2.3334833483348331739648529e0,6.3447672648262052678598940e32
2.3339333933393335840378313e0,6.3466446857451588618482204e32
2.3343834383438339941108097e0,6.3485222973903208872393020e32
2.3348334833483348482729980e0,6.3504000997437497236936350e32
2.3352835283528352583459764e0,6.3522780927875462648521983e32
2.3357335733573356684189548e0,6.3541562765037998751409243e32
2.3361836183618360784919332e0,6.3560346508745811840112958e32
2.3366336633663364885649116e0,6.3579132158820191875659664e32
2.3370837083708368986378900e0,6.3597919715082018090789880e32
2.3375337533753377528000783e0,6.3616709177352623681086562e32
2.3379837983798381628730567e0,6.3635500545452895085049634e32
2.3384338433843385729460351e0,6.3654293819204309613450129e32
2.3388838883888389830190135e0,6.3673088998427883408457238e32
2.3393339333933393930919920e0,6.3691886082945086575082591e32
2.3397839783978398031649704e0,6.3710685072577345983781394e32
2.3402340234023402132379488e0,6.3729485967145749834316876e32
2.3406840684068406233109272e0,6.3748288766472258223340125e32
2.3411341134113410333839056e0,6.3767093470377901704539140e32
2.3415841584158414434568840e0,6.3785900078684683609121430e32
2.3420342034203418535298624e0,6.3804708591214001984504588e32
2.3424842484248422636028408e0,6.3823519007787485462407127e32
2.3429342934293426736758192e0,6.3842331328226906789735635e32
2.3433843384338430837487977e0,6.3861145552354125182509548e32
2.3438343834383434938217761e0,6.3879961679990834124282013e32
2.3442844284428439038947545e0,6.3898779710959058563538751e32
2.3447344734473447580569427e0,6.3917599645080585658705159e32
2.3451845184518451681299211e0,6.3936421482177555650417420e32
2.3456345634563455782028996e0,6.3955245222071885400770198e32
2.3460846084608459882758780e0,6.3974070864585592652489812e32
2.3465346534653463983488564e0,6.3992898409540932938362904e32
2.3469846984698468084218348e0,6.4011727856759952824153408e32
2.3474347434743476625840231e0,6.4030559206065160044227100e32
2.3478847884788480726570015e0,6.4049392457278493077956856e32
2.3483348334833484827299799e0,6.4068227610222459659708452e32
2.3487848784878488928029583e0,6.4087064664719625169922894e32
2.3492349234923493028759367e0,6.4105903620592014557085904e32
2.3496849684968497129489151e0,6.4124744477662387757142390e32
2.3501350135013501230218935e0,6.4143587235753202064142302e32
2.3505850585058505330948719e0,6.4162431894687188590992934e32
2.3510351035103509431678503e0,6.4181278454286739779909601e32
2.3514851485148513532408288e0,6.4200126914374788505062902e32
2.3519351935193517633138072e0,6.4218977274773892941134439e32
2.3523852385238521733867856e0,6.4237829535306805818309719e32
2.3528352835283525834597640e0,6.4256683695796640154744434e32
2.3532853285328529935327424e0,6.4275539756065990153917207e32
2.3537353735373534036057208e0,6.4294397715937968833983733e32
2.3541854185418538136786992e0,6.4313257575235552303671032e32
2.3546354635463542237516776e0,6.4332119333781651819871495e32
2.3550855085508550779138659e0,6.4350982991399603779282332e32
2.3555355535553554879868443e0,6.4369848547912225763923684e32
2.3559855985598558980598227e0,6.4388716003143091960553086e32
2.3564356435643563081328011e0,6.4407585356915084803025313e32
2.3568856885688567182057795e0,6.4426456609051663185947441e32
2.3573357335733575723679678e0,6.4445329759376286003926546e32
2.3577857785778579824409462e0,6.4464204807712037452080708e32
2.3582358235823583925139246e0,6.4483081753882679066911962e32
2.3586858685868588025869030e0,6.4501960597711583273914541e32
2.3591359135913592126598815e0,6.4520841339022151321620288e32
2.3595859585958596227328599e0,6.4539723977638216804125280e32
2.3600360036003600328058383e0,6.4558608513383267439074207e32
2.3604860486048604428788167e0,6.4577494946081043145690894e32
2.3609360936093608529517951e0,6.4596383275555240608642742e32
2.3613861386138612630247735e0,6.4615273501629873566010921e32
2.3618361836183616730977519e0,6.4634165624128415323921313e32
2.3622862286228620831707303e0,6.4653059642875038147161972e32
2.3627362736273624932437087e0,6.4671955557693618864385394e32
2.3631863186318629033166872e0,6.4690853368408120773356921e32
2.3636363636363633133896656e0,6.4709753074842629669751760e32
2.3640864086408637234626440e0,6.4728654676821274583801539e32
2.3645364536453641335356224e0,6.4747558174168047636309216e32
2.3649864986498649876978106e0,6.4766463566707301236047938e32
2.3654365436543653977707891e0,6.4785370854263207647805757e32
2.3658865886588658078437675e0,6.4804280036659881490295494e32
2.3663366336633662179167459e0,6.4823191113722165163929755e32
2.3667866786678666279897243e0,6.4842104085273870645526401e32
2.3672367236723674821519126e0,6.4861018951139782689422808e32
2.3676867686768678922248910e0,6.4879935711144390613820794e32
2.3681368136813683022978694e0,6.4898854365112054033252909e32
2.3685868586858687123708478e0,6.4917774912867543290537722e32
2.3690369036903691224438262e0,6.4936697354235362115395857e32
2.3694869486948695325168046e0,6.4955621689040316879442901e32
2.3699369936993699425897830e0,6.4974547917107048221828153e32
2.3703870387038703526627614e0,6.4993476038260297662332564e32
2.3708370837083707627357398e0,6.5012406052325311123895351e32
2.3712871287128711728087183e0,6.5031337959126441015289662e32
2.3717371737173715828816967e0,6.5050271758488861201860675e32
2.3721872187218719929546751e0,6.5069207450237500553133841e32
2.3726372637263724030276535e0,6.5088145034197547345973146e32
2.3730873087308728131006319e0,6.5107084510193858392310003e32
2.3735373537353732231736103e0,6.5126025878051722849640052e32
2.3739873987398736332465887e0,6.5144969137596357817864895e32
2.3744374437443740433195671e0,6.5163914288652908339292096e32
2.3748874887488748974817554e0,6.5182861331046663571417295e32
2.3753375337533753075547338e0,6.5201810264603027963886592e32
2.3757875787578757176277122e0,6.5220761089147189793563974e32
2.3762376237623761277006906e0,6.5239713804505029090216193e32
2.3766876687668765377736690e0,6.5258668410501460311849891e32
2.3771377137713769478466475e0,6.5277624906962277019118973e32
2.3775877587758778020088357e0,6.5296583293713056599895231e32
2.3780378037803782120818141e0,6.5315543570579448499644494e32
2.3784878487848786221547925e0,6.5334505737387159809907823e32
2.3789378937893790322277709e0,6.5353469793961695860962972e32
2.3793879387938794423007494e0,6.5372435740129210501434034e32
2.3798379837983798523737278e0,6.5391403575715209061598764e32
2.3802880288028802624467062e0,6.5410373300545600394261529e32
2.3807380738073806725196846e0,6.5429344914446451878933577e32
2.3811881188118810825926630e0,6.5448318417243499430193584e32
2.3816381638163814926656414e0,6.5467293808763069834891335e32
2.3820882088208819027386198e0,6.5486271088831115180387620e32
2.3825382538253823128115982e0,6.5505250257273573142524420e32
2.3829882988298827228845767e0,6.5524231313916900211820789e32
2.3834383438343831329575551e0,6.5543214258587134944750362e32
2.3838883888388835430305335e0,6.5562199091110546482087695e32
2.3843384338433839531035119e0,6.5581185811313548079795418e32
2.3847884788478848072657001e0,6.5600174419022365644091665e32
2.3852385238523852173386786e0,6.5619164914063354784863838e32
2.3856885688568856274116570e0,6.5638157296263317869082372e32
2.3861386138613860374846354e0,6.5657151565448437568408978e32
2.3865886588658864475576138e0,6.5676147721445300077031979e32
2.3870387038703868576305922e0,6.5695145764080678938884195e32
2.3874887488748877117927805e0,6.5714145693181088290559912e32
2.3879387938793881218657589e0,6.5733147508573431379661219e32
2.3883888388838885319387373e0,6.5752151210084063816075517e32
2.3888388838883889420117157e0,6.5771156797540119431705817e32
2.3892889288928893520846941e0,6.5790164270768357358966133e32
2.3897389738973897621576725e0,6.5809173629595738491533784e32
2.3901890189018901722306509e0,6.5828184873848949904228747e32
2.3906390639063905823036293e0,6.5847198003355428070848992e32
2.3910891089108909923766078e0,6.5866213017941831243176878e32
2.3915391539153914024495862e0,6.5885229917435394133747071e32
2.3919891989198918125225646e0,6.5904248701663221751424965e32
2.3924392439243922225955430e0,6.5923269370452577631782841e32
2.3928892889288926326685214e0,6.5942291923630480314573247e32
2.3933393339333930427414998e0,6.5961316361024524800301038e32
2.3937893789378934528144782e0,6.5980342682461902566944455e32
2.3942394239423938628874566e0,6.5999370887769963619188623e32
2.3946894689468947170496449e0,6.6018400976776202076906742e32
2.3951395139513951271226233e0,6.6037432949308140883009628e32
2.3955895589558955371956017e0,6.6056466805193014750031945e32
2.3960396039603959472685801e0,6.6075502544258606028223044e32
2.3964896489648963573415585e0,6.6094540166332769125426317e32
2.3969396939693967674145370e0,6.6113579671242781988732850e32
2.3973897389738976215767252e0,6.6132621058816671964211724e32
2.3978397839783980316497036e0,6.6151664328881846702623294e32
2.3982898289828984417226820e0,6.6170709481266420019149488e32
2.3987398739873988517956604e0,6.6189756515798217498596079e32
2.3991899189918992618686389e0,6.6208805432305007079693612e32
2.3996399639963996719416173e0,6.6227856230615003458255668e32
2.4000900090009000820145957e0,6.6246908910555873692381137e32
2.4005400540054004920875741e0,6.6265963471955976593071676e32
2.4009900990099009021605525e0,6.6285019914643267448802328e32
2.4014401440144013122335309e0,6.6304078238445816840198597e32
2.4018901890189017223065093e0,6.6323138443192113281931406e32
2.4023402340234021323794877e0,6.6342200528710140885513414e32
2.4027902790279025424524662e0,6.6361264494828258461946277e32
2.4032403240324029525254446e0,6.6380330341374781587675228e32
2.4036903690369033625984230e0,6.6399398068178198777371190e32
2.4041404140414037726714014e0,6.6418467675066753549885359e32
2.4045904590459041827443798e0,6.6437539161869265884821232e32
2.4050405040504050369065681e0,6.6456612528414022535586429e32
2.4054905490549054469795465e0,6.6475687774529684955077562e32
2.4059405940594058570525249e0,6.6494764900044727246446750e32
2.4063906390639062671255033e0,6.6513843904788127916004374e32
2.4068406840684066771984817e0,6.6532924788588216951714474e32
2.4072907290729075313606700e0,6.6552007551274289913301198e32
2.4077407740774079414336484e0,6.6571092192674647965690974e32
2.4081908190819083515066268e0,6.6590178712618327261269411e32
2.4086408640864087615796052e0,6.6609267110934450421534969e32
2.4090909090909091716525836e0,6.6628357387451736545459492e32
2.4095409540954095817255620e0,6.6647449541999308254541438e32
2.4099909990999099917985404e0,6.6666543574406230524204035e32
2.4104410441044104018715188e0,6.6685639484501553918351702e32
2.4108910891089108119444973e0,6.6704737272114401058482898e32
2.4113411341134112220174757e0,6.6723836937074153973434615e32
2.4117911791179116320904541e0,6.6742938479209776757998429e32
2.4122412241224120421634325e0,6.6762041898350853202274639e32
2.4126912691269124522364109e0,6.6781147194326390635611244e32
2.4131413141314128623093893e0,6.6800254366966203432409464e32
2.4135913591359132723823677e0,6.6819363416099414214167758e32
2.4140414041404136824553461e0,6.6838474341555650005542848e32
2.4144914491449140925283245e0,6.6857587143164249600815306e32
2.4149414941494149466905128e0,6.6876701820755113843499200e32
2.4153915391539153567634912e0,6.6895818374157595939393908e32
2.4158415841584157668364696e0,6.6914936803201495851381844e32
2.4162916291629161769094480e0,6.6934057107716541484751386e32
2.4167416741674165869824265e0,6.6953179287532417510234486e32
2.4171917191719174411446147e0,6.6972303342479096828939249e32
2.4176417641764178512175931e0,6.6991429272386091173371939e32
2.4180918091809182612905715e0,6.7010557077083719321092043e32
2.4185418541854186713635499e0,6.7029686756401766823463166e32
2.4189918991899190814365284e0,6.7048818310170148935518185e32
2.4194419441944194915095068e0,6.7067951738219054731147317e32
2.4198919891989199015824852e0,6.7087087040378673284240783e32
2.4203420342034203116554636e0,6.7106224216478847792237419e32
2.4207920792079207217284420e0,6.7125363266349954678771942e32
2.4212421242124211318014204e0,6.7144504189822255075328610e32
2.4216921692169215418743988e0,6.7163646986725865998203604e32
2.4221422142214219519473772e0,6.7182791656891466512926601e32
2.4225922592259223620203556e0,6.7201938200149072755162128e32
2.4230423042304227720933341e0,6.7221086616329320555883440e32
2.4234923492349231821663125e0,6.7240236905262571927206447e32
2.4239423942394235922392909e0,6.7259389066779419465547980e32
2.4243924392439240023122693e0,6.7278543100710499001881294e32
2.4248424842484248564744576e0,6.7297699006886143725284683e32
2.4252925292529252665474360e0,6.7316856785137436223814437e32
2.4257425742574256766204144e0,6.7336016435294666451992427e32
2.4261926192619260866933928e0,6.7355177957188787294205676e32
2.4266426642664264967663712e0,6.7374341350650665165728358e32
2.4270927092709269068393496e0,6.7393506615511051189684188e32
2.4275427542754277610015379e0,6.7412673751600811781347343e32
2.4279927992799281710745163e0,6.7431842758751000705736495e32
2.4284428442844285811474947e0,6.7451013636792527612682244e32
2.4288928892889289912204731e0,6.7470186385556388621128032e32
2.4293429342934294012934515e0,6.7489361004873796022799419e32
2.4297929792979298113664299e0,6.7508537494575789171196270e32
2.4302430243024302214394083e0,6.7527715854493551535006528e32
2.4306930693069306315123868e0,6.7546896084458280994436942e32
2.4311431143114310415853652e0,6.7566078184301161018175456e32
2.4315931593159314516583436e0,6.7585262153853749774399008e32
2.4320432043204318617313220e0,6.7604447992947187497239119e32
2.4324932493249322718043004e0,6.7623635701413075589429151e32
2.4329432943294326818772788e0,6.7642825279082626342694662e32
2.4333933393339330919502572e0,6.7662016725787585274957090e32
2.4338433843384335020232356e0,6.7681210041359222324017222e32
2.4342934293429339120962140e0,6.7700405225629455946022188e32
2.4347434743474347662584023e0,6.7719602278429685782442045e32
2.4351935193519351763313807e0,6.7738801199591570882085384e32
2.4356435643564355864043591e0,6.7758001988947188227806220e32
2.4360936093609359964773375e0,6.7777204646327850991961762e32
2.4365436543654364065503160e0,6.7796409171565780272594099e32
2.4369936993699368166232944e0,6.7815615564492476591804940e32
2.4374437443744376707854826e0,6.7834823824940161047636374e32
2.4378937893789380808584610e0,6.7854033952740636804085070e32
2.4383438343834384909314394e0,6.7873245947725966432486233e32
2.4387938793879389010044179e0,6.7892459809728169269618645e32
2.4392439243924393110773963e0,6.7911675538579408767449164e32
2.4396939693969397211503747e0,6.7930893134111747497312996e32
2.4401440144014401312233531e0,6.7950112596157420968771037e32
2.4405940594059405412963315e0,6.7969333924548679102902990e32
2.4410441044104409513693099e0,6.7988557119117872701420212e32
2.4414941494149413614422883e0,6.8007782179697165216289562e32
2.4419441944194417715152667e0,6.8027009106119037152891665e32
2.4423942394239421815882451e0,6.8046237898215925782050723e32
2.4428442844284425916612236e0,6.8065468555820354843703784e32
2.4432943294329430017342020e0,6.8084701078764660728043397e32
2.4437443744374434118071804e0,6.8103935466881525701713494e32
2.4441944194419438218801588e0,6.8123171720003502327688737e32
2.4446444644464442319531372e0,6.8142409837963301695650674e32
2.4450945094509450861153255e0,6.8161649820593692541356081e32
2.4455445544554454961883039e0,6.8180891667727256250817236e32
2.4459945994599459062612823e0,6.8200135379196891263460184e32
2.4464446444644463163342607e0,6.8219380954835265434410050e32
2.4468946894689467264072391e0,6.8238628394475378083724531e32
2.4473447344734475805694274e0,6.8257877697950271766017748e32
2.4477947794779479906424058e0,6.8277128865092816097678131e32
2.4482448244824484007153842e0,6.8296381895736096867876225e32
2.4486948694869488107883626e0,6.8315636789712940458444035e32
2.4491449144914492208613410e0,6.8334893546856648831334221e32
2.4495949594959496309343194e0,6.8354152167000495125461823e32
2.4500450045004500410072978e0,6.8373412649977421014809311e32
2.4504950495049504510802763e0,6.8392674995620829341960993e32
2.4509450945094508611532547e0,6.8411939203764007657350722e32
2.4513951395139512712262331e0,6.8431205274240142630780692e32
2.4518451845184516812992115e0,6.8450473206882795631542099e32
2.4522952295229520913721899e0,6.8469743001525441559813291e32
2.4527452745274525014451683e0,6.8489014658001367966028118e32
2.4531953195319529115181467e0,6.8508288176144165042515388e32
2.4536453645364533215911251e0,6.8527563555787552685273180e32
2.4540954095409537316641035e0,6.8546840796764789621697729e32
2.4545454545454541417370820e0,6.8566119898909912801200878e32
2.4549954995499549958992702e0,6.8585400862056353889404553e32
2.4554455445544554059722486e0,6.8604683686037976897494909e32
2.4558955895589558160452270e0,6.8623968370688588190582867e32
2.4563456345634562261182054e0,6.8643254915841994133779351e32
2.4567956795679566361911839e0,6.8662543321332116384345744e32
2.4572457245724574903533721e0,6.8681833586992790130430585e32
2.4576957695769579004263505e0,6.8701125712658066732964526e32
2.4581458145814583104993289e0,6.8720419698162040787434641e32
2.4585958595859587205723074e0,6.8739715543338533070470661e32
2.4590459045904591306452858e0,6.8759013248021868761860582e32
2.4594959495949595407182642e0,6.8778312812046128045572671e32
2.4599459945994599507912426e0,6.8797614235245578455319694e32
2.4603960396039603608642210e0,6.8816917517454328998107534e32
2.4608460846084607709371994e0,6.8836222658506776911318224e32
2.4612961296129611810101778e0,6.8855529658237146494108106e32
2.4617461746174615910831562e0,6.8874838516479993510566100e32
2.4621962196219620011561346e0,6.8894149233069671963517816e32
2.4626462646264624112291131e0,6.8913461807840593501864095e32
2.4630963096309628213020915e0,6.8932776240627169774505779e32
2.4635463546354632313750699e0,6.8952092531264302421983168e32
2.4639963996399636414480483e0,6.8971410679586230154971412e32
2.4644464446444640515210267e0,6.8990730685427840202492004e32
2.4648964896489649056832150e0,6.9010052548623890089897166e32
2.4653465346534653157561934e0,6.9029376269008805877606548e32
2.4657965796579657258291718e0,6.9048701846417662144386141e32
2.4662466246624661359021502e0,6.9068029280685173181031745e32
2.4666966696669665459751286e0,6.9087358571646053278339162e32
2.4671467146714669560481070e0,6.9106689719135578776337688e32
2.4675967596759678102102953e0,6.9126022722988391908229086e32
2.4680468046804682202832737e0,6.9145357583039754602523845e32
2.4684968496849686303562521e0,6.9164694299124640557356303e32
2.4689468946894690404292305e0,6.9184032871077965824785566e32
