time (Julian Date),wavelength (nm),irradiance (W/m^2/nm)
2458883.0,893.50,0.9160112
2458883.0,897.83,0.9078857
2458883.0,902.19,0.8992066
2458883.0,906.57,0.8911371
2458883.0,910.99,0.8833767
2458883.0,915.43,0.8750938
2458883.0,919.91,0.8665112
2458883.0,924.41,0.8584695
2458883.0,928.94,0.8507577
2458883.0,933.50,0.842349
2458883.0,938.09,0.8337866
2458883.0,942.70,0.8260342
2458883.0,947.35,0.8189242
2458883.0,952.74,0.8071826
2458883.0,957.41,0.8000822
2458883.0,962.11,0.7940073
2458883.0,966.83,0.7883673
2458883.0,971.58,0.7823826
2458883.0,976.35,0.7757509
2458883.0,981.15,0.7683223
2458883.0,985.98,0.7608147
2458883.0,990.82,0.7531202
2458883.0,995.70,0.7451571
2458883.0,1000.59,0.7375662
2458883.0,1005.51,0.7306652
2458883.0,1010.45,0.7241699
2458883.0,1015.42,0.7173902
2458883.0,1020.41,0.7107772
2458883.0,1025.41,0.7043503
2458883.0,1030.44,0.6977929
2458883.0,1035.49,0.6908003
2458883.0,1040.57,0.6836228
2458883.0,1045.66,0.6763321
2458883.0,1050.77,0.668601
2458883.0,1055.90,0.6603
2458883.0,1061.04,0.6518775
2458883.0,1066.21,0.6432852
2458883.0,1071.39,0.6347681
2458883.0,1076.59,0.6270167
2458883.0,1081.81,0.6199469
2458883.0,1087.04,0.6137374
2458883.0,1092.29,0.6081344
2458883.0,1097.55,0.6028754
2458883.0,1102.83,0.5979505
2458883.0,1108.13,0.592755
2458883.0,1113.43,0.5872634
2458883.0,1118.75,0.5817142
2458883.0,1124.09,0.575992
2458883.0,1129.43,0.570085
2458883.0,1134.79,0.5642374
2458883.0,1140.16,0.5583738
2458883.0,1145.53,0.5526798
2458883.0,1150.92,0.5467484
2458883.0,1156.32,0.5406225
2458883.0,1161.73,0.5346829
2458883.0,1167.15,0.5287064
2458883.0,1172.57,0.5226376
2458883.0,1178.01,0.5167301
2458883.0,1183.45,0.5113017
2458883.0,1188.90,0.5062819
2458883.0,1194.35,0.5014534
2458883.0,1199.82,0.4969314
2458883.0,1205.28,0.4928722
2458883.0,1210.76,0.4889781
2458883.0,1216.23,0.4849608
2458883.0,1221.72,0.480853
2458883.0,1227.20,0.4766136
2458883.0,1232.69,0.4722068
2458883.0,1238.19,0.4676132
2458883.0,1243.68,0.4629654
2458883.0,1249.18,0.45804
2458883.0,1254.68,0.4528053
2458883.0,1260.19,0.4478743
2458883.0,1265.69,0.4431156
2458883.0,1271.20,0.4384603
2458883.0,1276.70,0.4342228
2458883.0,1282.21,0.430425
2458883.0,1287.72,0.4269929
2458883.0,1293.22,0.4235533
2458883.0,1298.73,0.4201031
2458883.0,1304.24,0.4166178
2458883.0,1309.74,0.4131529
2458883.0,1315.24,0.4095979
2458883.0,1320.74,0.4061176
2458883.0,1326.24,0.4026173
2458883.0,1331.74,0.3990913
2458883.0,1337.23,0.3956406
2458883.0,1342.72,0.3920024
2458883.0,1348.21,0.3882907
2458883.0,1353.69,0.3846027
2458883.0,1359.17,0.3810756
2458883.0,1364.64,0.3775518
2458883.0,1370.12,0.3742381
2458883.0,1375.58,0.3709835
2458883.0,1381.04,0.3676884
2458883.0,1386.50,0.3643619
2458883.0,1391.95,0.3610078
2458883.0,1397.40,0.3574874
2458883.0,1402.84,0.3539733
2458883.0,1408.28,0.3502874
2458883.0,1413.71,0.346952
2458883.0,1419.13,0.3435777
2458883.0,1424.55,0.3402236
2458883.0,1429.96,0.3370394
2458883.0,1435.36,0.3340419
2458883.0,1440.76,0.3313293
2458883.0,1446.15,0.328669
2458883.0,1451.54,0.3260076
2458883.0,1456.91,0.3232987
2458883.0,1462.28,0.3204607
2458883.0,1467.64,0.3175863
2458883.0,1473.00,0.3143444
2458883.0,1478.34,0.3111795
2458883.0,1483.68,0.3082729
2458883.0,1489.01,0.3055445
2458883.0,1494.33,0.3031042
2458883.0,1499.65,0.3009313
2458883.0,1504.95,0.299182
2458883.0,1510.25,0.2975864
2458883.0,1515.54,0.2957847
2458883.0,1520.82,0.2939063
2458883.0,1526.09,0.291903
2458883.0,1531.36,0.2894386
2458883.0,1536.61,0.2866639
2458883.0,1541.86,0.2835901
2458883.0,1547.09,0.2800377
2458883.0,1552.32,0.2766849
2458883.0,1557.54,0.2729292
2458883.0,1562.75,0.2692554
2458883.0,1567.95,0.26589
2458883.0,1573.14,0.2631102
2458883.0,1578.32,0.2606922
2458883.0,1583.49,0.2586011
2458883.0,1588.65,0.2566054
2458883.0,1593.80,0.2549825
2458883.0,1598.95,0.2533148
2458883.0,1601.18,0.252521
2458883.0,1616.86,0.2489654
2458883.0,1632.42,0.2410948
2458883.0,1647.91,0.234253
2458883.0,1663.31,0.2278735
2458883.0,1678.61,0.2214893
2458883.0,1693.82,0.2154158
2458883.0,1708.93,0.2097423
2458883.0,1723.95,0.2027543
2458883.0,1738.86,0.1954198
2458883.0,1753.69,0.1913475
2458883.0,1768.43,0.1859622
2458883.0,1783.07,0.1792615
2458883.0,1797.62,0.1739426
2458883.0,1812.08,0.1687474
2458883.0,1826.44,0.1639892
2458883.0,1840.72,0.1603717
2458883.0,1854.90,0.1546351
2458883.0,1869.00,0.1512417
2458883.0,1883.00,0.1499886
2458883.0,1896.92,0.1475564
2458883.0,1910.75,0.1417228
2458883.0,1924.48,0.1373202
2458883.0,1938.13,0.1335311
2458883.0,1951.71,0.1312412
2458883.0,1965.19,0.1272483
2458883.0,1978.59,0.1252122
2458883.0,1991.92,0.1237004
2458883.0,2005.15,0.1203467
2458883.0,2018.31,0.1174136
2458883.0,2031.38,0.115452
2458883.0,2044.38,0.1123382
2458883.0,2057.30,0.1091957
2458883.0,2070.13,0.1071007
2458883.0,2082.89,0.1054961
2458883.0,2095.58,0.1026546
2458883.0,2108.19,0.1003775
2458883.0,2120.73,0.09836108
2458883.0,2133.20,0.0971439
2458883.0,2145.59,0.09286388
2458883.0,2157.91,0.0914888
2458883.0,2170.15,0.08979277
2458883.0,2182.34,0.08918933
2458883.0,2194.44,0.08770304
2458883.0,2206.48,0.08534644
2458883.0,2218.45,0.08550485
2458883.0,2230.36,0.08230226
2458883.0,2242.20,0.07995579
2458883.0,2253.97,0.07926419
2458883.0,2265.68,0.07744565
2458883.0,2277.33,0.07540351
2458883.0,2288.91,0.07419523
2458883.0,2300.43,0.07303877
2458883.0,2311.89,0.07070032
2458883.0,2323.28,0.06953374
2458883.0,2334.63,0.06900985
2458883.0,2345.90,0.06892029
2458883.0,2357.11,0.0663825
2458883.0,2368.28,0.06480952
2458883.0,2379.37,0.0641267
2458883.0,2390.42,NaN
2458883.0,2401.40,NaN
2458883.0,2412.34,NaN
2458884.0,0.50,2.638276E-7
2458884.0,1.50,7.82883E-6
2458884.0,2.50,9.821206E-6
2458884.0,3.50,9.464543E-6
2458884.0,4.50,1.242176E-5
2458884.0,5.50,1.937956E-5
2458884.0,6.50,3.849106E-5
2458884.0,7.50,3.156786E-5
2458884.0,8.50,3.093358E-5
2458884.0,9.50,2.680897E-5
2458884.0,10.50,2.020383E-5
2458884.0,11.50,1.412366E-5
2458884.0,12.50,7.073228E-6
2458884.0,13.50,7.619833E-6
2458884.0,14.50,1.612656E-5
2458884.0,15.50,1.328098E-5
2458884.0,16.50,2.19485E-5
2458884.0,17.50,1.504226E-4
2458884.0,18.50,1.147193E-4
2458884.0,19.50,7.992219E-5
2458884.0,20.50,4.951057E-5
2458884.0,21.50,3.451439E-5
2458884.0,22.50,5.396434E-5
2458884.0,23.50,3.24212E-5
2458884.0,24.50,3.834876E-5
2458884.0,25.50,6.427065E-5
2458884.0,26.50,1.555468E-5
2458884.0,27.50,2.341239E-5
2458884.0,28.50,1.631868E-5
2458884.0,29.50,1.468363E-5
2458884.0,30.50,4.396331E-4
2458884.0,31.50,3.060826E-5
2458884.0,32.50,9.276886E-6
2458884.0,33.50,1.506172E-5
2458884.0,34.50,3.196498E-5
2458884.0,35.50,2.27468E-5
2458884.0,36.50,4.736726E-5
2458884.0,37.50,2.402802E-6
2458884.0,38.50,3.152814E-6
2458884.0,39.50,1.934336E-6
2458884.0,115.50,1.608115E-5
2458884.0,116.50,2.155453E-5
2458884.0,117.50,7.371304E-5
2458884.0,118.50,3.02007E-5
2458884.0,119.50,4.804921E-5
2458884.0,120.50,1.336004E-4
2458884.0,121.50,0.00592238
2458884.0,122.50,6.053668E-5
2458884.0,123.50,3.922156E-5
2458884.0,124.50,2.768564E-5
2458884.0,125.50,2.564647E-5
2458884.0,126.50,3.303941E-5
2458884.0,127.50,1.844681E-5
2458884.0,128.50,1.468586E-5
2458884.0,129.50,1.669066E-5
2458884.0,130.50,1.517039E-4
2458884.0,131.50,2.436733E-5
2458884.0,132.50,1.926797E-5
2458884.0,133.50,NaN
2458884.0,134.50,1.751366E-5
2458884.0,135.50,3.987474E-5
2458884.0,136.50,2.471747E-5
2458884.0,137.50,2.737431E-5
2458884.0,138.50,2.6538E-5
2458884.0,139.50,6.665172E-5
2458884.0,140.50,5.803651E-5
2458884.0,141.50,3.669948E-5
2458884.0,142.50,4.062902E-5
2458884.0,143.50,4.590715E-5
2458884.0,144.50,4.46589E-5
2458884.0,145.50,4.845036E-5
2458884.0,146.50,5.981829E-5
2458884.0,147.50,7.472002E-5
2458884.0,148.50,7.64876E-5
2458884.0,149.50,6.91908E-5
2458884.0,150.50,7.839953E-5
2458884.0,151.50,8.55178E-5
2458884.0,152.50,1.045206E-4
2458884.0,153.50,1.182211E-4
2458884.0,154.50,1.945956E-4
2458884.0,155.50,1.769411E-4
2458884.0,156.50,1.796292E-4
2458884.0,157.50,1.557082E-4
2458884.0,158.50,1.54437E-4
2458884.0,159.50,1.535126E-4
2458884.0,160.50,1.724291E-4
2458884.0,161.50,2.052573E-4
2458884.0,162.50,2.3228E-4
2458884.0,163.50,2.476182E-4
2458884.0,164.50,2.873286E-4
2458884.0,165.50,4.619671E-4
2458884.0,166.50,3.151242E-4
2458884.0,167.50,3.724069E-4
2458884.0,168.50,4.10802E-4
2458884.0,169.50,5.396245E-4
2458884.0,170.50,6.137661E-4
2458884.0,171.50,6.156239E-4
2458884.0,172.50,6.76148E-4
2458884.0,173.50,6.79349E-4
2458884.0,174.50,8.310162E-4
2458884.0,175.50,0.001010546
2458884.0,176.50,0.001090636
2458884.0,177.50,0.001313177
2458884.0,178.50,0.001458578
2458884.0,179.50,0.00145067
2458884.0,180.50,0.001888213
2458884.0,181.50,0.002194132
2458884.0,182.50,0.002168315
2458884.0,183.50,0.002343466
2458884.0,184.50,0.002035115
2458884.0,185.50,0.0023135
2458884.0,186.50,0.00268465
2458884.0,187.50,0.003025482
2458884.0,188.50,0.003235545
2458884.0,189.50,0.003533291
2458884.0,190.50,0.003779073
2458884.0,191.50,0.004053845
2458884.0,192.50,0.004329759
2458884.0,193.50,0.003359447
2458884.0,194.50,0.005503719
2458884.0,195.50,0.00535212
2458884.0,196.50,0.006064695
2458884.0,197.50,0.006145705
2458884.0,198.50,0.00627451
2458884.0,199.50,0.006775073
2458884.0,200.50,0.007331466
2458884.0,201.50,0.008228913
2458884.0,202.50,0.00811852
2458884.0,203.50,0.009403345
2458884.0,204.50,0.0103698
2458884.0,205.50,0.01067775
2458884.0,206.50,0.01103411
2458884.0,207.50,0.0126635
2458884.0,208.50,0.01458201
2458884.0,209.50,0.02122031
2458884.0,210.50,0.02760897
2458884.0,211.50,0.03373474
2458884.0,212.50,0.03205865
2458884.0,213.50,0.02903876
2458884.0,214.50,0.04148997
2458884.0,215.50,0.03369306
2458884.0,216.50,0.03245302
2458884.0,217.50,0.03166344
2458884.0,218.50,0.04453164
2458884.0,219.50,0.04680124
2458884.0,220.50,0.0461555
2458884.0,221.50,0.03283874
2458884.0,222.50,0.04835216
2458884.0,223.50,0.06164847
2458884.0,224.50,0.05627632
2458884.0,225.50,0.04965216
2458884.0,226.50,0.03466334
2458884.0,227.50,0.03532039
2458884.0,228.50,0.05053089
2458884.0,229.50,0.04295279
2458884.0,230.50,0.05241406
2458884.0,231.50,0.04509882
2458884.0,232.50,0.04893115
2458884.0,233.50,0.04088677
2458884.0,234.50,0.03321315
2458884.0,235.50,0.05306449
2458884.0,236.50,0.04119999
2458884.0,237.50,0.0500449
2458884.0,238.50,0.03433839
2458884.0,239.50,0.04276301
2458884.0,240.50,0.0393854
2458884.0,241.50,0.04609803
2458884.0,242.50,0.06954444
2458884.0,243.50,0.06373448
2458884.0,244.50,0.06078738
2458884.0,245.50,0.04776801
2458884.0,246.50,0.04802728
2458884.0,247.50,0.05508261
2458884.0,248.50,0.04205321
2458884.0,249.50,0.05382969
2458884.0,250.50,0.05629946
2458884.0,251.50,0.04327829
2458884.0,252.50,0.03821096
2458884.0,253.50,0.04900893
2458884.0,254.50,0.05451984
2458884.0,255.50,0.07746656
2458884.0,256.50,0.09338905
2458884.0,257.50,0.1162147
2458884.0,258.50,0.123507
2458884.0,259.50,0.1028969
2458884.0,260.50,0.08310863
2458884.0,261.50,0.08090892
2458884.0,262.50,0.1026613
2458884.0,263.50,0.1515052
2458884.0,264.50,0.2385735
2458884.0,265.50,0.2481216
2458884.0,266.50,0.2434842
2458884.0,267.50,0.2436057
2458884.0,268.50,0.244359
2458884.0,269.50,0.2175179
2458884.0,270.50,0.275441
2458884.0,271.50,0.2297841
2458884.0,272.50,0.1805433
2458884.0,273.50,0.2078942
2458884.0,274.50,0.1217239
2458884.0,275.50,0.1734442
2458884.0,276.50,0.2426982
2458884.0,277.50,0.2421897
2458884.0,278.50,0.1593168
2458884.0,279.50,0.07429463
2458884.0,280.50,0.08614078
2458884.0,281.50,0.2062067
2458884.0,282.50,0.2903538
2458884.0,283.50,0.3247813
2458884.0,284.50,0.2497687
2458884.0,285.50,0.1253219
2458884.0,286.50,0.3399609
2458884.0,287.50,0.3731775
2458884.0,288.50,0.308265
2458884.0,289.50,0.4596952
2458884.0,290.50,0.613865
2458884.0,291.50,0.5704436
2458884.0,292.50,0.5004118
2458884.0,293.50,0.5633601
2458884.0,294.50,0.5091201
2458884.0,295.50,0.5693527
2458884.0,296.50,0.5087079
2458884.0,297.50,0.5421943
2458884.0,298.50,0.4017092
2458884.0,299.50,0.5644175
2458884.0,300.50,0.3723383
2458884.0,301.50,0.5075967
2458884.0,302.50,0.4955292
2458884.0,303.50,0.6503123
2458884.0,304.50,0.611678
2458884.0,305.50,0.6421532
2458884.0,306.50,0.5747796
2458884.0,307.50,0.6607389
2458884.0,308.50,0.6661607
2458884.0,309.50,0.5008047
2458884.0,310.25,0.5564832
2458884.0,310.48,0.6020687
2458884.0,310.71,0.6465171
2458884.0,310.95,0.6729599
2458884.0,311.18,0.6891128
2458884.0,311.42,0.696757
2458884.0,311.65,0.6824999
2458884.0,311.89,0.664412
2458884.0,312.12,0.6477143
2458884.0,312.36,0.639649
2458884.0,312.60,0.6365101
2458884.0,312.84,0.6434456
2458884.0,313.08,0.653154
2458884.0,313.32,0.6601675
2458884.0,313.56,0.6659511
2458884.0,313.80,0.6683255
2458884.0,314.04,0.6640085
2458884.0,314.28,0.655347
2458884.0,314.53,0.6482889
2458884.0,314.77,0.6406217
2458884.0,315.02,0.6297485
2458884.0,315.26,0.6170025
2458884.0,315.51,0.6020517
2458884.0,315.75,0.5929103
2458884.0,316.00,0.5921613
2458884.0,316.25,0.608068
2458884.0,316.50,0.6353769
2458884.0,316.75,0.6596408
2458884.0,317.00,0.6888298
2458884.0,317.25,0.7061882
2458884.0,317.50,0.7092639
2458884.0,317.75,0.7018223
2458884.0,318.01,0.6835076
2458884.0,318.26,0.664554
2458884.0,318.51,0.6564313
2458884.0,318.77,0.6560238
2458884.0,319.02,0.6589545
2458884.0,319.28,0.6712951
2458884.0,319.54,0.6979304
2458884.0,319.80,0.7216859
2458884.0,320.06,0.7369789
2458884.0,320.32,0.734754
2458884.0,320.58,0.7366211
2458884.0,320.84,0.729835
2458884.0,321.10,0.7176558
2458884.0,321.36,0.6999903
2458884.0,321.62,0.6897017
2458884.0,321.89,0.6798322
2458884.0,322.15,0.6690393
2458884.0,322.42,0.659599
2458884.0,322.69,0.6536499
2458884.0,322.95,0.6496241
2458884.0,323.22,0.6545717
2458884.0,323.49,0.6608309
2458884.0,323.76,0.6767977
2458884.0,324.03,0.6938316
2458884.0,324.30,0.7219408
2458884.0,324.57,0.7478387
2458884.0,324.85,0.7800652
2458884.0,325.12,0.8108804
2458884.0,325.39,0.8433514
2458884.0,325.67,0.879626
2458884.0,325.94,0.9037005
2458884.0,326.22,0.9268866
2458884.0,326.50,0.9396073
2458884.0,326.78,0.9486246
2458884.0,327.06,0.944936
2458884.0,327.34,0.9345835
2458884.0,327.62,0.9252867
2458884.0,327.90,0.9191929
2458884.0,328.18,0.9181726
2458884.0,328.47,0.9266879
2458884.0,328.75,0.9451743
2458884.0,329.04,0.9733293
2458884.0,329.32,0.9935506
2458884.0,329.61,1.006704
2458884.0,329.90,1.01502
2458884.0,330.19,1.011921
2458884.0,330.48,0.9973927
2458884.0,330.77,0.9827085
2458884.0,331.06,0.9645593
2458884.0,331.35,0.9555251
2458884.0,331.64,0.9472447
2458884.0,331.94,0.9425885
2458884.0,332.23,0.9359741
2458884.0,332.53,0.9306693
2458884.0,332.83,0.9247532
2458884.0,333.12,0.9220253
2458884.0,333.42,0.9199932
2458884.0,333.72,0.9168369
2458884.0,334.02,0.9247099
2458884.0,334.32,0.9371312
2458884.0,334.63,0.9390199
2458884.0,334.93,0.9324242
2458884.0,335.23,0.9242236
2458884.0,335.54,0.9100994
2458884.0,335.85,0.8792508
2458884.0,336.15,0.8528346
2458884.0,336.46,0.8388784
2458884.0,336.77,0.8308972
2458884.0,337.08,0.8304506
2458884.0,337.39,0.8399662
2458884.0,337.71,0.8615789
2458884.0,338.02,0.8790358
2458884.0,338.33,0.8977879
2458884.0,338.65,0.9225031
2458884.0,338.96,0.9409987
2458884.0,339.28,0.9569358
2458884.0,339.60,0.9702343
2458884.0,339.92,0.9790701
2458884.0,340.24,0.9828485
2458884.0,340.56,0.9789284
2458884.0,340.88,0.9708609
2458884.0,341.21,0.9660143
2458884.0,341.53,0.9630368
2458884.0,341.86,0.9676106
2458884.0,342.18,0.9741014
2458884.0,342.51,0.9762135
2458884.0,342.84,0.9664032
2458884.0,343.17,0.9486743
2458884.0,343.50,0.9261495
2458884.0,343.83,0.8993042
2458884.0,344.17,0.8778984
2458884.0,344.50,0.8717208
2458884.0,344.84,0.8725957
2458884.0,345.17,0.8883871
2458884.0,345.51,0.9057487
2458884.0,345.85,0.9172085
2458884.0,346.19,0.9259295
2458884.0,346.53,0.9310079
2458884.0,346.88,0.9303467
2458884.0,347.22,0.9260754
2458884.0,347.56,0.9213083
2458884.0,347.91,0.9132577
2458884.0,348.26,0.9115168
2458884.0,348.60,0.9131992
2458884.0,348.95,0.9224888
2458884.0,349.30,0.9341853
2458884.0,349.66,0.9528868
2458884.0,350.01,0.973504
2458884.0,350.36,0.996725
2458884.0,350.72,1.005444
2458884.0,351.08,1.000482
2458884.0,351.43,0.993992
2458884.0,351.79,0.9854283
2458884.0,352.15,0.9784816
2458884.0,352.52,0.9757863
2458884.0,352.88,0.9903827
2458884.0,353.24,1.016787
2458884.0,353.61,1.047473
2458884.0,353.98,1.067591
2458884.0,354.34,1.086137
2458884.0,354.71,1.092924
2458884.0,355.08,1.08043
2458884.0,355.46,1.05136
2458884.0,355.83,1.020178
2458884.0,356.20,0.9832066
2458884.0,356.58,0.9329257
2458884.0,356.96,0.8845032
2458884.0,357.34,0.8487205
2458884.0,357.72,0.8288151
2458884.0,358.10,0.8228243
2458884.0,358.48,0.8361438
2458884.0,358.86,0.8656737
2458884.0,359.25,0.9083602
2458884.0,359.64,0.9447584
2458884.0,360.03,0.9637382
2458884.0,360.42,0.9687603
2458884.0,360.81,0.970185
2458884.0,361.20,0.9697553
2458884.0,361.59,0.9629912
2458884.0,361.99,0.9648368
2458884.0,362.39,0.9800885
2458884.0,362.79,0.9981016
2458884.0,363.19,1.010999
2458884.0,363.59,1.021837
2458884.0,363.99,1.045069
2458884.0,364.39,1.069707
2458884.0,364.80,1.092713
2458884.0,365.21,1.123464
2458884.0,365.62,1.162279
2458884.0,366.03,1.190202
2458884.0,366.44,1.202784
2458884.0,366.85,1.20722
2458884.0,367.27,1.206197
2458884.0,367.69,1.200598
2458884.0,368.10,1.193928
2458884.0,368.52,1.191279
2458884.0,368.95,1.192065
2458884.0,369.37,1.203033
2458884.0,369.79,1.213887
2458884.0,370.22,1.206507
2458884.0,370.65,1.194448
2458884.0,371.08,1.181839
2458884.0,371.51,1.158652
2458884.0,371.94,1.119483
2458884.0,372.38,1.080892
2458884.0,372.81,1.045009
2458884.0,373.25,1.012791
2458884.0,373.69,0.9887047
2458884.0,374.13,0.9804106
2458884.0,374.58,0.9834252
2458884.0,375.02,1.001695
2458884.0,375.47,1.034674
2458884.0,375.92,1.083958
2458884.0,376.37,1.131286
2458884.0,376.82,1.176634
2458884.0,377.28,1.216148
2458884.0,377.73,1.243238
2458884.0,378.19,1.250942
2458884.0,378.65,1.248522
2458884.0,379.11,1.236464
2458884.0,379.57,1.209387
2458884.0,380.04,1.180203
2458884.0,380.51,1.147085
2458884.0,380.98,1.101275
2458884.0,381.45,1.039763
2458884.0,381.92,0.976194
2458884.0,382.39,0.9225964
2458884.0,382.87,0.8842192
2458884.0,383.35,0.8612906
2458884.0,383.83,0.8646977
2458884.0,384.31,0.8915174
2458884.0,384.80,0.9326774
2458884.0,385.28,0.9622681
2458884.0,385.77,0.9859803
2458884.0,386.26,1.00058
2458884.0,386.76,1.008014
2458884.0,387.25,1.01595
2458884.0,387.75,1.027181
2458884.0,388.25,1.048828
2458884.0,388.75,1.082512
2458884.0,389.25,1.126931
2458884.0,389.76,1.172857
2458884.0,390.26,1.200269
2458884.0,390.77,1.197368
2458884.0,391.29,1.167745
2458884.0,391.80,1.114879
2458884.0,392.32,1.049302
2458884.0,392.84,0.992924
2458884.0,393.36,0.9639487
2458884.0,393.88,0.9601954
2458884.0,394.40,0.9728503
2458884.0,394.93,0.9922096
2458884.0,395.46,1.02105
2458884.0,395.99,1.047988
2458884.0,396.53,1.07735
2458884.0,397.07,1.122055
2458884.0,397.61,1.200125
2458884.0,398.15,1.301324
2458884.0,398.69,1.403018
2458884.0,399.24,1.507259
2458884.0,399.79,1.601641
2458884.0,400.34,1.668847
2458884.0,400.89,1.708014
2458884.0,401.45,1.729899
2458884.0,402.01,1.743831
2458884.0,402.57,1.742598
2458884.0,403.13,1.736445
2458884.0,403.70,1.724835
2458884.0,404.27,1.709138
2458884.0,404.84,1.691655
2458884.0,405.41,1.676496
2458884.0,405.99,1.672933
2458884.0,406.57,1.677566
2458884.0,407.15,1.682786
2458884.0,407.74,1.685401
2458884.0,408.33,1.695775
2458884.0,408.92,1.709172
2458884.0,409.51,1.718465
2458884.0,410.11,1.72212
2458884.0,410.70,1.734428
2458884.0,411.31,1.753874
2458884.0,411.91,1.768467
2458884.0,412.52,1.77722
2458884.0,413.13,1.785115
2458884.0,413.74,1.795017
2458884.0,414.36,1.796799
2458884.0,414.98,1.790664
2458884.0,415.60,1.784604
2458884.0,416.22,1.780379
2458884.0,416.85,1.771578
2458884.0,417.48,1.758714
2458884.0,418.11,1.752215
2458884.0,418.75,1.752113
2458884.0,419.39,1.752076
2458884.0,420.04,1.746993
2458884.0,420.68,1.749919
2458884.0,421.33,1.75261
2458884.0,421.98,1.747554
2458884.0,422.64,1.737158
2458884.0,423.30,1.729662
2458884.0,423.96,1.724218
2458884.0,424.63,1.71252
2458884.0,425.30,1.702014
2458884.0,425.97,1.688833
2458884.0,426.65,1.669427
2458884.0,427.32,1.630914
2458884.0,428.01,1.588812
2458884.0,428.69,1.556031
2458884.0,429.38,1.529473
2458884.0,430.08,1.513705
2458884.0,430.77,1.519725
2458884.0,431.47,1.551651
2458884.0,432.18,1.596142
2458884.0,432.89,1.645134
2458884.0,433.60,1.691116
2458884.0,434.31,1.73206
2458884.0,435.03,1.761021
2458884.0,435.75,1.777658
2458884.0,436.48,1.784878
2458884.0,437.21,1.786182
2458884.0,437.94,1.785108
2458884.0,438.68,1.790531
2458884.0,439.42,1.803042
2458884.0,440.17,1.823383
2458884.0,440.92,1.849465
2458884.0,441.67,1.879439
2458884.0,442.43,1.905325
2458884.0,443.19,1.92417
2458884.0,443.96,1.937583
2458884.0,444.73,1.947319
2458884.0,445.50,1.955712
2458884.0,446.28,1.965196
2458884.0,447.06,1.987777
2458884.0,447.85,2.015693
2458884.0,448.64,2.036933
2458884.0,449.43,2.052599
2458884.0,450.23,2.064389
2458884.0,451.04,2.069113
2458884.0,451.85,2.061068
2458884.0,452.66,2.051057
2458884.0,453.48,2.046029
2458884.0,454.30,2.045167
2458884.0,455.13,2.046301
2458884.0,455.96,2.050614
2458884.0,456.80,2.058053
2458884.0,457.64,2.065947
2458884.0,458.48,2.071477
2458884.0,459.33,2.076137
2458884.0,460.19,2.08184
2458884.0,461.05,2.084818
2458884.0,461.92,2.085372
2458884.0,462.79,2.080695
2458884.0,463.66,2.073564
2458884.0,464.54,2.063642
2458884.0,465.43,2.052728
2458884.0,466.32,2.039704
2458884.0,467.22,2.030819
2458884.0,468.12,2.027861
2458884.0,469.03,2.029286
2458884.0,469.94,2.031523
2458884.0,470.86,2.038485
2458884.0,471.78,2.04731
2458884.0,472.71,2.057637
2458884.0,473.64,2.067686
2458884.0,474.58,2.076576
2458884.0,475.53,2.08507
2458884.0,476.48,2.090926
2458884.0,477.44,2.097402
2458884.0,478.40,2.103674
2458884.0,479.37,2.106114
2458884.0,480.34,2.101282
2458884.0,481.33,2.084739
2458884.0,482.31,2.057715
2458884.0,483.31,2.024326
2458884.0,484.30,1.990201
2458884.0,485.31,1.959947
2458884.0,486.32,1.938138
2458884.0,487.34,1.930359
2458884.0,488.37,1.937347
2458884.0,489.40,1.949865
2458884.0,490.43,1.964956
2458884.0,491.48,1.980182
2458884.0,492.53,1.991764
2458884.0,493.59,1.997784
2458884.0,494.65,2.000082
2458884.0,495.72,1.996659
2458884.0,496.80,1.988256
2458884.0,497.89,1.978044
2458884.0,498.98,1.966175
2458884.0,500.08,1.955062
2458884.0,501.19,1.948205
2458884.0,502.30,1.946864
2458884.0,503.42,1.94987
2458884.0,504.55,1.95596
2458884.0,505.69,1.961849
2458884.0,506.83,1.965742
2458884.0,507.99,1.964012
2458884.0,509.14,1.959782
2458884.0,510.31,1.950074
2458884.0,511.49,1.930319
2458884.0,512.67,1.905076
2458884.0,513.86,1.87823
2458884.0,515.06,1.855254
2458884.0,516.27,1.835514
2458884.0,517.49,1.824123
2458884.0,518.71,1.827005
2458884.0,519.94,1.839429
2458884.0,521.18,1.851878
2458884.0,522.43,1.864609
2458884.0,523.69,1.879378
2458884.0,524.96,1.891581
2458884.0,526.24,1.89685
2458884.0,527.52,1.901619
2458884.0,528.82,1.911636
2458884.0,530.12,1.920048
2458884.0,531.44,1.923783
2458884.0,532.76,1.924203
2458884.0,534.09,1.922841
2458884.0,535.43,1.918367
2458884.0,536.79,1.909885
2458884.0,538.15,1.901908
2458884.0,539.52,1.895419
2458884.0,540.90,1.891448
2458884.0,542.29,1.889431
2458884.0,543.69,1.889769
2458884.0,545.11,1.890572
2458884.0,546.53,1.890615
2458884.0,547.96,1.891413
2458884.0,549.41,1.891708
2458884.0,550.86,1.888696
2458884.0,552.33,1.882183
2458884.0,553.80,1.875768
2458884.0,555.29,1.868724
2458884.0,556.79,1.860245
2458884.0,558.30,1.852218
2458884.0,559.82,1.847293
2458884.0,561.36,1.845035
2458884.0,562.90,1.843693
2458884.0,564.46,1.842477
2458884.0,566.03,1.843744
2458884.0,567.61,1.845184
2458884.0,569.21,1.846134
