,OBS_ID,DATE_OBS,DATE_END,FILTER,PA_PNT,RA_OBJ,DEC_OBJ,EXPOSURE,MID_TIME,EXTENSION,FITS_FILENAME,HELIO,HELIO_V,OBS_DIS,PHASE,RA,DEC,PX,PY
121,00033369001,2014-08-14T10:50:29.000,2014-08-14T10:52:58.000,UVW1,92.0042487503873,356.378516,-17.57647,146.660383222876,2014-08-14T10:51:43.500,1,sw00033369001uw1_sk.img.gz,5.830813870448,-16.1798576,4.9434689551407,5.2208,356.45898,-17.53202,412.42506276659225,1043.5880335477525
122,00034830003,2016-11-24T11:13:20.000,2016-11-24T11:16:40.000,UVW1,350.001477256005,63.333782,56.625617,196.633122259319,2016-11-24T11:15:00.000,1,sw00034830003uw1_sk.img.gz,5.025963333867,17.1895302,4.19470405300599,6.6508,63.22834,56.69036,832.8700012628099,825.3590613143248
123,00034830003,2016-11-24T11:16:43.000,2016-11-24T11:20:02.000,UVW1,350.001477256005,63.333782,56.625617,196.622236698307,2016-11-24T11:18:22.500,2,sw00034830003uw1_sk.img.gz,5.025986601103,17.1894983,4.19472127922086,6.6508,63.2269,56.69012,836.2191476264584,823.4636011993734
124,00034830003,2016-11-24T11:20:05.000,2016-11-24T11:23:25.000,UVW1,350.001477256005,63.333782,56.625617,196.622276120891,2016-11-24T11:21:45.000,3,sw00034830003uw1_sk.img.gz,5.026009868257,17.1894663,4.19473918148821,6.6507,63.2255,56.68985,839.5956562751644,822.1081977692061
125,00034830003,2016-11-24T11:23:28.000,2016-11-24T11:26:48.000,UVW1,350.001477256005,63.333782,56.625617,196.633122317984,2016-11-24T11:25:08.000,4,sw00034830003uw1_sk.img.gz,5.026033192781,17.1894343,4.19475776356669,6.6505,63.22414,56.68956,842.6449234476196,822.0014359971132
126,00034830003,2016-11-24T11:26:51.000,2016-11-24T11:30:11.000,UVW1,350.001477256005,63.333782,56.625617,196.622256409599,2016-11-24T11:28:31.000,5,sw00034830003uw1_sk.img.gz,5.026056517229,17.1894022,4.19477690801309,6.6503,63.22283,56.68927,844.5400482407467,820.4765240354841
127,00034830003,2016-11-24T11:30:14.000,2016-11-24T11:30:56.000,UVW1,350.001477256005,63.333782,56.625617,41.8610863161267,2016-11-24T11:30:35.000,6,sw00034830003uw1_sk.img.gz,5.026070764641,17.1893826,4.19478883635115,6.6501,63.22205,56.68908,845.2640289666116,819.2935722932291
128,00033759002,2015-04-28T17:45:50.000,2015-04-28T17:51:57.000,UGRISM,62.0080011351223,352.95469,-22.12672,361.286748198219,2015-04-28T17:48:53.500,1,sw00033759002ugu_sk.img.gz,3.156646648148,-20.3929278,3.61915618974412,15.1988,352.95424,-22.12679,511.78154982608737,1325.4452989856693
129,00033932001,2015-08-11T20:14:11.000,2015-08-11T20:15:56.000,UVW1,190.190449998094,304.15434,-73.25688,103.420216307234,2015-08-11T20:15:03.500,1,sw00033932001uw1_sk.img.gz,1.834179267232,-23.0990312,1.09153537445934,28.2163,304.18973,-73.25563,446.0331710843162,567.3107317135998
130,00034424003,2016-03-14T06:43:20.000,2016-03-14T06:48:57.000,UGRISM,255.000482090941,63.03196,53.53646,243.549426,2016-03-14T06:46:08.500,1,sw00034424003ugu_sk.img.gz,2.146628474172,22.5814428,2.09241613305575,27.0953,63.03218,53.53734,1709.4422793126898,986.9716682587639
131,00034024001,2015-09-01T12:11:20.000,2015-09-01T12:14:40.000,UVW1,284.965871722315,232.632002,-60.14865,196.622295773518,2015-09-01T12:13:00.000,1,sw00034024001uw1_sk.img.gz,1.55743416509,-23.1835288,1.20923585559897,40.3825,232.56026,-60.1607,804.8228091984788,621.1431231537977
132,00034024001,2015-09-01T12:14:43.000,2015-09-01T12:18:03.000,UVW1,284.965871722315,232.632002,-60.14865,196.633142029276,2015-09-01T12:16:23.000,2,sw00034024001uw1_sk.img.gz,1.557402707916,-23.1835005,1.20926413349781,40.3839,232.5567,-60.15815,810.6787536425187,631.3122274003507
133,00034024001,2015-09-01T12:18:06.000,2015-09-01T12:21:26.000,UVW1,284.965871722315,232.632002,-60.14865,196.633142029276,2015-09-01T12:19:46.000,3,sw00034024001uw1_sk.img.gz,1.557371250897,-23.1834722,1.20929390849545,40.3854,232.55326,-60.15554,816.7803065249061,639.9215161467389
134,00034024001,2015-09-01T12:21:29.000,2015-09-01T12:24:48.000,UVW1,284.965871722315,232.632002,-60.14865,196.633122317984,2015-09-01T12:23:08.500,4,sw00034024001uw1_sk.img.gz,1.557339871502,-23.1834439,1.20932498211179,40.3868,232.54998,-60.1529,822.7219819966001,649.5924598637229
135,00034024001,2015-09-01T12:24:51.000,2015-09-01T12:28:11.000,UVW1,284.965871722315,232.632002,-60.14865,196.622276062226,2015-09-01T12:26:31.000,5,sw00034024001uw1_sk.img.gz,1.557308492237,-23.1834157,1.2093572393528,40.3882,232.54688,-60.15023,828.1922648976945,659.4795159518306
136,00034024001,2015-09-01T12:28:14.000,2015-09-01T12:28:56.000,UVW1,284.965871722315,232.632002,-60.14865,41.7090821598122,2015-09-01T12:28:35.000,6,sw00034024001uw1_sk.img.gz,1.557289277335,-23.1833984,1.2093774732273,40.3891,232.54508,-60.1486,831.4765587326518,665.0035304807523
137,00034424004,2016-03-14T06:49:19.000,2016-03-14T06:54:56.000,UGRISM,254.999747916258,63.03196,53.53646,233.6576058,2016-03-14T06:52:07.500,1,sw00034424004ugu_sk.img.gz,2.146682654583,22.5813351,2.09254435356491,27.0949,63.03205,53.53587,1721.3636733554295,984.372816106567
138,00034317001,2016-02-11T02:33:20.000,2016-02-11T02:36:40.000,UVW1,272.988835199257,70.665399,71.75785,196.633102665356,2016-02-11T02:35:00.000,1,sw00034317001uw1_sk.img.gz,1.720462456956,23.199492,1.12719598759398,32.8986,70.56195,71.74013,763.7231932301945,597.3792647939418
139,00034317001,2016-02-11T02:36:43.000,2016-02-11T02:40:02.000,UVW1,272.988835199257,70.665399,71.75785,196.633102606692,2016-02-11T02:38:22.500,2,sw00034317001uw1_sk.img.gz,1.720493855475,23.1994745,1.12726024454869,32.899,70.55684,71.7377,768.9914817384397,587.0611027566574
140,00034317001,2016-02-11T02:40:06.000,2016-02-11T02:43:25.000,UVW1,272.988835199257,70.665399,71.75785,196.633082954064,2016-02-11T02:41:45.500,3,sw00034317001uw1_sk.img.gz,1.720525331393,23.1994569,1.12732601497033,32.8994,70.55182,71.73518,774.9134904209516,577.97837507904
141,00034317001,2016-02-11T02:43:29.000,2016-02-11T02:46:48.000,UVW1,272.988835199257,70.665399,71.75785,196.633102606692,2016-02-11T02:45:08.500,4,sw00034317001uw1_sk.img.gz,1.720556807192,23.1994393,1.12739300830469,32.8998,70.54698,71.73258,780.5948439796564,568.3615496309463
142,00034317001,2016-02-11T02:46:52.000,2016-02-11T02:50:11.000,UVW1,272.988835199257,70.665399,71.75785,196.622256409599,2016-02-11T02:48:31.500,5,sw00034317001uw1_sk.img.gz,1.720588282888,23.1994217,1.12746103030424,32.9001,70.54238,71.7299,785.292070270481,558.5362515191239
143,00034317001,2016-02-11T02:50:14.000,2016-02-11T02:52:56.000,UVW1,272.988835199257,70.665399,71.75785,159.560816899753,2016-02-11T02:51:35.000,6,sw00034317001uw1_sk.img.gz,1.720616734983,23.1994058,1.12752319994552,32.9004,70.53847,71.72744,789.7043693734627,550.4291366963866
144,00034688001,2016-08-19T13:55:45.000,2016-08-19T13:58:56.000,UVW1,107.995225946443,91.073317,50.132676,188.619262421145,2016-08-19T13:57:20.500,1,sw00034688001uw1_sk.img.gz,4.023069560435,18.7365409,4.433067885532,12.5734,91.20545,50.15313,391.5619490847818,790.537138051614
145,00034318003,2016-02-11T04:06:20.000,2016-02-11T04:11:56.000,UGRISM,272.991779614907,70.46245,71.67257,238.0226022,2016-02-11T04:09:08.000,1,sw00034318003ugu_sk.img.gz,1.721338198251,23.1990007,1.12895096676972,32.8924,70.46664,71.6738,1905.1814805441747,1318.6016052186942
146,00034318004,2016-02-11T04:12:19.000,2016-02-11T04:17:57.000,UGRISM,273.002402627846,70.46245,71.67257,214.2105696,2016-02-11T04:15:08.000,1,sw00034318004ugu_sk.img.gz,1.721394016645,23.1989692,1.12906516642209,32.893,70.45766,71.66951,1935.2558887038058,1292.8551352865052
147,00033935001,2015-08-12T02:36:09.000,2015-08-12T02:38:56.000,UVW1,192.121887480804,302.75909,-73.35988,165.001117420367,2015-08-12T02:37:32.500,1,sw00033935001uw1_sk.img.gz,1.830635413139,-23.10315,1.09101441124679,28.3839,302.79318,-73.3589,494.8641274818631,720.227026347591
148,00033824001,2015-06-20T00:33:57.000,2015-06-20T00:37:57.000,UVW2,64.0032388396459,359.32168,-31.04261,236.669863323614,2015-06-20T00:35:57.000,1,sw00033824001uw2_sk.img.gz,2.520267507695,-21.7810559,2.12335040165167,23.3296,359.33155,-31.13938,510.79546316664187,203.16315284819507
149,00033554001,2014-12-19T00:24:56.000,2014-12-19T00:26:57.000,UVM2,252.074966693016,335.71223,-25.13946,119.306797735654,2014-12-19T00:25:56.500,1,sw00033554001um2_sk.img.gz,4.591817699533,-17.8198628,4.96575565546723,10.9397,335.65064,-25.2063,791.5960530602098,162.4104547483701
150,00034687003,2016-08-19T12:30:20.000,2016-08-19T12:33:40.000,UVW1,108.007702071115,91.070915,50.126904,196.622276062226,2016-08-19T12:32:00.000,1,sw00034687003uw1_sk.img.gz,4.02242820793,18.7376495,4.43324651213128,12.5689,91.20272,50.14797,439.0696167470632,788.6605648358341
151,00034687003,2016-08-19T12:33:43.000,2016-08-19T12:37:03.000,UVW1,108.007702071115,91.070915,50.126904,196.622276062226,2016-08-19T12:35:23.000,2,sw00034687003uw1_sk.img.gz,4.022453634888,18.7376055,4.43323792649761,12.5688,91.20261,50.14812,439.1185231921986,788.157559375159
152,00034687003,2016-08-19T12:37:06.000,2016-08-19T12:40:26.000,UVW1,108.007702071115,91.070915,50.126904,196.633141970611,2016-08-19T12:38:46.000,3,sw00034687003uw1_sk.img.gz,4.022479061683,18.7375616,4.43323100347942,12.5687,91.20252,50.14825,438.9691769407232,788.9847825841732
153,00034687003,2016-08-19T12:40:29.000,2016-08-19T12:43:49.000,UVW1,108.007702071115,91.070915,50.126904,196.622276062226,2016-08-19T12:42:09.000,4,sw00034687003uw1_sk.img.gz,4.022504488316,18.7375176,4.43322571174465,12.5686,91.20246,50.14837,439.3625244672583,790.1068784553081
154,00034687003,2016-08-19T12:43:52.000,2016-08-19T12:47:12.000,UVW1,108.007702071115,91.070915,50.126904,196.622276120891,2016-08-19T12:45:32.000,5,sw00034687003uw1_sk.img.gz,4.022529914794,18.7374737,4.43322193903987,12.5685,91.20242,50.14848,439.2455626312015,790.5893486107033
155,00034687003,2016-08-19T12:47:15.000,2016-08-19T12:47:56.000,UVW1,108.007702071115,91.070915,50.126904,40.8946728784322,2016-08-19T12:47:35.500,6,sw00034687003uw1_sk.img.gz,4.022545383541,18.7374469,4.43322031012318,12.5684,91.20242,50.14854,439.5764641197203,789.7935935279647
156,00034472004,2016-04-10T12:36:19.000,2016-04-10T12:41:57.000,UGRISM,233.001615620804,67.83235,48.73124,185.2843248,2016-04-10T12:39:08.000,1,sw00034472004ugu_sk.img.gz,2.496086505945,21.8339617,2.888498338816,19.7758,67.83241,48.73137,1485.9277069678672,763.9769522278937
157,00034023001,2015-09-01T12:00:24.000,2015-09-01T12:03:56.000,UVW1,285.000583081674,232.55883,-60.15966,209.110003330692,2015-09-01T12:02:10.000,1,sw00034023001uw1_sk.img.gz,1.557534891072,-23.1836192,1.2091554377358,40.3784,232.57199,-60.16837,653.6634149740977,611.0474988787363
158,00034472003,2016-04-10T12:30:20.000,2016-04-10T12:35:56.000,UGRISM,233.000828295322,67.83235,48.73124,185.6643618,2016-04-10T12:33:08.000,1,sw00034472003ugu_sk.img.gz,2.496033971582,21.8340784,2.88838649054742,19.777,67.83203,48.73164,1490.133991950249,751.7268975929932
159,00034687002,2016-08-19T12:23:19.000,2016-08-19T12:26:39.000,V,107.993125943749,91.070915,50.126904,196.600583726705,2016-08-19T12:24:59.000,1,sw00034687002uvv_sk.img.gz,4.022375474673,18.7377406,4.43326930312244,12.5689,91.20293,50.14759,473.75725070757437,802.2308580994572
160,00034687002,2016-08-19T12:26:42.000,2016-08-19T12:29:56.000,V,107.993125943749,91.070915,50.126904,191.192821738705,2016-08-19T12:28:19.000,2,sw00034687002uvv_sk.img.gz,4.022400526183,18.7376973,4.43325768734508,12.5689,91.20283,50.14778,473.30570342062543,802.3300676110191
161,00034318005,2016-02-11T04:24:26.000,2016-02-11T04:24:56.000,UVW2,272.999390190559,70.46245,71.67257,30.3767579675771,2016-02-11T04:24:41.000,1,sw00034318005uw2_sk.img.gz,1.721482860136,23.198919,1.12925505426354,32.8941,70.44431,71.66214,1324.0286036139669,1260.6693909882108
162,00034318005,2016-02-11T04:18:19.000,2016-02-11T04:24:21.000,UGRISM,272.999390190559,70.46245,71.67257,228.4239534,2016-02-11T04:21:20.000,1,sw00034318005ugu_sk.img.gz,1.721451695238,23.1989366,1.12918749035429,32.8938,70.44878,71.66479,1936.6939565241466,1264.957503971449
163,00034318002,2016-02-11T04:00:19.000,2016-02-11T04:05:56.000,UGRISM,273.016448028098,70.46245,71.67257,331.6851662972,2016-02-11T04:03:07.500,1,sw00034318002ugu_sk.img.gz,1.72128230191,23.1990322,1.12884108082568,32.8919,70.47558,71.67782,1948.0005543726843,1322.8904080709312
164,00033931001,2015-08-11T18:39:29.000,2015-08-11T18:40:56.000,UVW1,190.15125498012,304.50225,-73.22952,86.4260437706072,2015-08-11T18:40:12.500,1,sw00033931001uw1_sk.img.gz,1.835057991316,-23.0980014,1.09167390980719,28.1749,304.5331,-73.22838,432.151384601593,562.1798005440694
165,00034320001,2016-02-11T05:43:20.000,2016-02-11T05:46:39.000,UVW1,273.000843644125,70.471113,71.62343,196.622236698307,2016-02-11T05:44:59.500,1,sw00034320001uw1_sk.img.gz,1.722229968248,23.1984952,1.13074019495542,32.8863,70.36988,71.60642,768.6578115711712,597.5956928344779
166,00034320001,2016-02-11T05:46:42.000,2016-02-11T05:50:02.000,UVW1,273.000843644125,70.471113,71.62343,196.730816760995,2016-02-11T05:48:22.000,2,sw00034320001uw1_sk.img.gz,1.72226136545,23.1984773,1.13080404627341,32.8867,70.36486,71.60404,774.9358817175587,587.427759442621
167,00034320001,2016-02-11T05:50:05.000,2016-02-11T05:53:25.000,UVW1,273.000843644125,70.471113,71.62343,196.622236756971,2016-02-11T05:51:45.000,3,sw00034320001uw1_sk.img.gz,1.722292840043,23.1984594,1.13086944730617,32.8871,70.35988,71.60157,780.5273319085835,578.5961898685601
168,00034320001,2016-02-11T05:53:28.000,2016-02-11T05:56:47.000,UVW1,273.000843644125,70.471113,71.62343,196.622256409599,2016-02-11T05:55:07.500,4,sw00034320001uw1_sk.img.gz,1.722324236989,23.1984415,1.13093596793331,32.8874,70.35507,71.59902,786.0373133743874,569.6199551237254
169,00034320001,2016-02-11T05:56:51.000,2016-02-11T06:00:10.000,UVW1,273.000843644125,70.471113,71.62343,196.633122317984,2016-02-11T05:58:30.500,5,sw00034320001uw1_sk.img.gz,1.722355711348,23.1984235,1.13100376486303,32.8878,70.35045,71.59638,791.8284435735412,560.2402332200163
170,00034320001,2016-02-11T06:00:13.000,2016-02-11T06:01:56.000,UVW1,273.000843644125,70.471113,71.62343,101.34619205004,2016-02-11T06:01:04.500,6,sw00034320001uw1_sk.img.gz,1.722379588385,23.1984099,1.13105580218537,32.8881,70.34713,71.59434,795.7525019557451,552.8107722534432
171,00034472002,2016-04-10T12:24:20.000,2016-04-10T12:29:56.000,UGRISM,232.976113151435,67.83235,48.73124,266.0584746,2016-04-10T12:27:08.000,1,sw00034472002ugu_sk.img.gz,2.49598143654,21.8341951,2.88828010820324,19.7784,67.83155,48.73186,1495.9469894219471,807.4827911522514
172,00034472005,2016-04-10T12:56:39.000,2016-04-10T12:57:56.000,UVW2,232.994024397924,67.83235,48.73124,76.0159017567651,2016-04-10T12:57:17.500,1,sw00034472005uw2_sk.img.gz,2.496245491353,21.8336086,2.88886834772031,19.7732,67.8337,48.73,1009.6734890729158,1181.7378174606627
173,00034472005,2016-04-10T12:42:21.000,2016-04-10T12:56:33.000,UGRISM,232.994024397924,67.83235,48.73124,529.5652722,2016-04-10T12:49:27.000,1,sw00034472005ugu_sk.img.gz,2.496176834255,21.8337611,2.8887037334313,19.7741,67.83304,48.73069,1477.9590793548011,763.160436006089
174,00033518003,2014-11-05T22:23:20.000,2014-11-05T22:26:40.000,UVW1,241.017964459437,338.38304,-25.46084,196.611370848586,2014-11-05T22:25:00.000,1,sw00033518003uw1_sk.img.gz,5.027229452017,-17.1922335,4.65462086455916,10.8963,338.33705,-25.5368,601.225822290036,256.90667337017186
175,00033518003,2014-11-05T22:26:44.000,2014-11-05T22:30:03.000,UVW1,241.017964459437,338.38304,-25.46084,196.578792893388,2014-11-05T22:28:23.500,2,sw00033518003uw1_sk.img.gz,5.027206066026,-17.1922656,4.65463582399405,10.8966,338.33659,-25.53692,604.7400596129854,256.3724188462568
176,00033518003,2014-11-05T22:30:07.000,2014-11-05T22:33:26.000,UVW1,241.017964459437,338.38304,-25.46084,196.622256468263,2014-11-05T22:31:46.500,3,sw00033518003uw1_sk.img.gz,5.02718273756,-17.1922976,4.65465265721384,10.8969,338.33611,-25.53702,606.1175071950461,256.73119414125597
177,00033518003,2014-11-05T22:33:29.000,2014-11-05T22:36:49.000,UVW1,241.017964459437,338.38304,-25.46084,196.633102606692,2014-11-05T22:35:09.000,4,sw00033518003uw1_sk.img.gz,5.027159466619,-17.1923295,4.65467134286231,10.8973,338.33564,-25.5371,607.781832834684,256.30296122719693
178,00033518003,2014-11-05T22:36:52.000,2014-11-05T22:40:12.000,UVW1,241.017964459437,338.38304,-25.46084,196.622236756971,2014-11-05T22:38:32.000,5,sw00033518003uw1_sk.img.gz,5.027136138279,-17.1923615,4.65469187261642,10.8978,338.33516,-25.53717,608.8686911200733,256.5084171511772
179,00033518003,2014-11-05T22:40:15.000,2014-11-05T22:40:57.000,UVW1,241.017964459437,338.38304,-25.46084,41.9696663788146,2014-11-05T22:40:36.000,6,sw00033518003uw1_sk.img.gz,5.02712188848,-17.1923811,4.65470522098792,10.8981,338.33488,-25.53721,610.2498335067919,255.93942560224735
180,00034686002,2016-08-19T06:03:23.000,2016-08-19T06:06:42.000,V,108.003175768709,91.060975,50.104047,196.611429923798,2016-08-19T06:05:02.500,1,sw00034686002uvv_sk.img.gz,4.019519691674,18.7426788,4.43410988429805,12.5502,91.19292,50.12478,442.5458262110827,791.7092965730606
181,00034686002,2016-08-19T06:06:46.000,2016-08-19T06:09:56.000,V,108.003175768709,91.060975,50.104047,187.077311874259,2016-08-19T06:08:21.000,2,sw00034686002uvv_sk.img.gz,4.019544561772,18.7426357,4.43409961128247,12.5502,91.19282,50.12495,443.3848413434209,789.8173186230372
182,00034832003,2016-11-24T14:25:19.000,2016-11-24T14:28:39.000,UVW1,349.997386347208,63.263367,56.616255,196.633102606692,2016-11-24T14:26:59.000,1,sw00034832003uw1_sk.img.gz,5.027286797953,17.1877125,4.19567467406433,6.6417,63.15796,56.68101,832.3126916757449,820.8253616253531
183,00034832003,2016-11-24T14:28:42.000,2016-11-24T14:32:02.000,UVW1,349.997386347208,63.263367,56.616255,196.611410212506,2016-11-24T14:30:22.000,2,sw00034832003uw1_sk.img.gz,5.02731012016,17.1876805,4.19569216569775,6.6417,63.15652,56.68076,834.9409769672551,819.5580603373921
184,00034832003,2016-11-24T14:32:05.000,2016-11-24T14:35:25.000,UVW1,349.997386347208,63.263367,56.616255,196.622256409599,2016-11-24T14:33:45.000,3,sw00034832003uw1_sk.img.gz,5.027333442284,17.1876485,4.19571034184196,6.6416,63.15513,56.68048,837.5291424294531,818.4013826310768
185,00034832003,2016-11-24T14:35:28.000,2016-11-24T14:38:47.000,UVW1,349.997386347208,63.263367,56.616255,196.633102606692,2016-11-24T14:37:07.500,4,sw00034832003uw1_sk.img.gz,5.027356706885,17.1876165,4.19572910647947,6.6414,63.15378,56.6802,840.6611058285873,816.3207807316628
186,00034832003,2016-11-24T14:38:50.000,2016-11-24T14:42:10.000,UVW1,349.997386347208,63.263367,56.616255,196.633102606692,2016-11-24T14:40:30.000,5,sw00034832003uw1_sk.img.gz,5.027379971411,17.1875846,4.19574842418934,6.6411,63.15248,56.6799,843.5952881543436,815.7988278878227
187,00034832003,2016-11-24T14:42:13.000,2016-11-24T14:42:56.000,UVW1,349.997386347208,63.263367,56.616255,42.6429373536004,2016-11-24T14:42:34.500,6,sw00034832003uw1_sk.img.gz,5.027394274751,17.1875649,4.19576053054014,6.6409,63.15171,56.67971,844.1022017197599,815.1958860524242
188,00034319002,2016-02-11T05:36:20.000,2016-02-11T05:39:40.000,V,272.986869361608,70.3655,71.60509,196.611390559878,2016-02-11T05:38:00.000,1,sw00034319002uvv_sk.img.gz,1.722164925226,23.1985322,1.1306124219757,32.8858,70.38015,71.61107,623.2617204727119,667.5845172681314
189,00034319002,2016-02-11T05:39:43.000,2016-02-11T05:42:56.000,V,272.986869361608,70.3655,71.60509,190.215503087371,2016-02-11T05:41:19.500,2,sw00034319002uvv_sk.img.gz,1.722195857556,23.1985146,1.13067244171047,32.886,70.37532,71.60891,629.7663607149617,659.3109251379118
190,00034315001,2016-02-10T23:09:10.000,2016-02-10T23:10:57.000,U,272.928135485847,70.75883,71.87523,105.3096978755,2016-02-10T23:10:03.500,1,sw00034315001uuu_sk.img.gz,1.718555778793,23.2005443,1.12338983708626,32.9099,70.7811,71.88436,470.09970635121147,736.6991301448547
191,00034422002,2016-03-14T05:04:20.000,2016-03-14T05:07:40.000,V,254.982297652351,63.02378,53.55475,196.622217104344,2016-03-14T05:06:00.000,1,sw00034422002uvv_sk.img.gz,2.145721629701,22.5832452,2.09028483241457,27.1125,63.0242,53.55681,565.8052895700118,611.5064210121375
192,00034422002,2016-03-14T05:07:43.000,2016-03-14T05:10:56.000,V,254.982297652351,63.02378,53.55475,190.790961468723,2016-03-14T05:09:19.500,2,sw00034422002uvv_sk.img.gz,2.145751740871,22.5831854,2.09035446752099,27.1122,63.02405,53.55607,566.2558282667615,607.9295281154425
193,00034473002,2016-04-10T14:05:20.000,2016-04-10T14:08:39.000,V,232.984678669336,67.84624,48.72431,196.611390559878,2016-04-10T14:06:59.500,1,sw00034473002uvv_sk.img.gz,2.496855735371,21.832253,2.89016383199513,19.7593,67.84577,48.7248,503.5259140880361,606.3571375723077
194,00034473002,2016-04-10T14:08:42.000,2016-04-10T14:11:57.000,V,232.984678669336,67.84624,48.72431,191.301382148766,2016-04-10T14:10:19.500,2,sw00034473002uvv_sk.img.gz,2.496884918845,21.8321882,2.89022428790784,19.7585,67.84601,48.72467,504.5147390211459,604.7430961782298
195,00034832002,2016-11-24T14:20:20.000,2016-11-24T14:23:39.000,V,350.040284148548,63.263367,56.616255,196.611390559878,2016-11-24T14:21:59.500,1,sw00034832002uvv_sk.img.gz,5.027252388929,17.1877598,4.19565014182632,6.6417,63.16013,56.68134,835.9592584916743,812.111314926732
196,00034832002,2016-11-24T14:23:44.000,2016-11-24T14:24:56.000,V,350.040284148548,63.263367,56.616255,71.5059151438021,2016-11-24T14:24:20.000,2,sw00034832002uvv_sk.img.gz,5.027268530748,17.1877376,4.19566146307204,6.6417,63.15911,56.68119,836.9691793283107,811.5752149099706
197,00033934001,2015-08-12T01:00:08.000,2015-08-12T01:02:56.000,UVW1,192.103633268479,303.10764,-73.33512,165.880682612144,2015-08-12T01:01:32.000,1,sw00033934001uw1_sk.img.gz,1.831525025889,-23.1021212,1.09113949393545,28.3417,303.14547,-73.33397,532.9449854812575,719.0511067099238
198,00033555001,2014-12-22T06:37:47.000,2014-12-22T06:38:58.000,UVW2,252.07767778391,335.6612,-25.16991,68.9866458869178,2014-12-22T06:38:22.500,1,sw00033555001uw2_sk.img.gz,4.558233461599,-17.8709011,4.98291846764631,10.6863,335.72303,-25.10339,318.95638026624886,700.9384788236528
199,00033518002,2014-11-05T22:16:24.000,2014-11-05T22:19:43.000,V,240.987301241637,338.38304,-25.46084,196.557100557867,2014-11-05T22:18:03.500,1,sw00033518002uvv_sk.img.gz,5.027277315909,-17.1921678,4.65459576178444,10.896,338.33796,-25.53654,601.8669745359509,264.716903859545
200,00033518002,2014-11-05T22:19:47.000,2014-11-05T22:22:57.000,V,240.987301241637,338.38304,-25.46084,187.804813775845,2014-11-05T22:21:22.000,2,sw00033518002uvv_sk.img.gz,5.0272545044,-17.1921991,4.65460686609365,10.8961,338.33754,-25.53667,605.7585682012336,263.3124115506861
201,00034686003,2016-08-19T06:10:19.000,2016-08-19T06:13:39.000,UVW1,108.000198622333,91.060975,50.104047,196.633141970611,2016-08-19T06:11:59.000,1,sw00034686003uw1_sk.img.gz,4.019571874854,18.7425885,4.43409005875859,12.5502,91.19271,50.12512,442.05839689082956,794.7518937285255
202,00034686003,2016-08-19T06:13:42.000,2016-08-19T06:17:02.000,UVW1,108.000198622333,91.060975,50.104047,196.622256409599,2016-08-19T06:15:22.000,2,sw00034686003uw1_sk.img.gz,4.019597308427,18.7425445,4.43408286622323,12.5501,91.19262,50.12525,441.69850330127514,793.2082400576152
203,00034686003,2016-08-19T06:17:05.000,2016-08-19T06:20:25.000,UVW1,108.000198622333,91.060975,50.104047,196.622256409599,2016-08-19T06:18:45.000,3,sw00034686003uw1_sk.img.gz,4.019622741839,18.7425005,4.43407730367042,12.55,91.19255,50.12537,441.37511264845494,794.1464317800511
204,00034686003,2016-08-19T06:20:28.000,2016-08-19T06:23:47.000,UVW1,108.000198622333,91.060975,50.104047,196.622295773518,2016-08-19T06:22:07.500,4,sw00034686003uw1_sk.img.gz,4.019648112451,18.7424566,4.43407328510878,12.5498,91.19251,50.12548,441.51350380114474,794.4939360371744
205,00034686003,2016-08-19T06:23:50.000,2016-08-19T06:27:10.000,UVW1,108.000198622333,91.060975,50.104047,196.633122317984,2016-08-19T06:25:30.000,5,sw00034686003uw1_sk.img.gz,4.01967348292,18.7424127,4.43407062595691,12.5497,91.19251,50.12558,441.45615233761174,795.2626703015201
206,00034686003,2016-08-19T06:27:13.000,2016-08-19T06:27:56.000,UVW1,108.000198622333,91.060975,50.104047,42.8166732680203,2016-08-19T06:27:34.500,6,sw00034686003uw1_sk.img.gz,4.019689080994,18.7423858,4.43406956633743,12.5496,91.19253,50.12564,441.4532991347421,796.2090186687443
207,00034022001,2015-09-01T10:24:25.000,2015-09-01T10:27:56.000,UVW1,284.974048270519,232.63723,-60.22448,208.317286443498,2015-09-01T10:26:10.500,1,sw00034022001uw1_sk.img.gz,1.558427413117,-23.1844158,1.20838158575037,40.3531,232.65044,-60.23316,662.5602076800162,635.2710011993299
208,00034316002,2016-02-11T02:26:22.000,2016-02-11T02:29:42.000,V,273.01693850836,70.55904,71.7395,196.611390501214,2016-02-11T02:28:02.000,1,sw00034316002uvv_sk.img.gz,1.720397643789,23.1995282,1.12706782135547,32.898,70.57246,71.74486,647.1304162171792,667.3679472935708
209,00034316002,2016-02-11T02:29:45.000,2016-02-11T02:32:56.000,V,273.01693850836,70.55904,71.7395,188.803844591322,2016-02-11T02:31:20.500,2,sw00034316002uvv_sk.img.gz,1.720428422361,23.199511,1.12712793588388,32.8983,70.5675,71.74266,653.7752166860206,659.0537908917606
210,00033760002,2015-04-28T19:18:22.000,2015-04-28T19:21:42.000,V,62.0091444250304,352.918987,-22.20537,195.393309,2015-04-28T19:20:02.000,1,sw00033760002uvv_sk.img.gz,3.155901051443,-20.3944846,3.61751541603763,15.2125,352.9649,-22.12985,372.133014136782,765.6125691819102
